Name,POS,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS
Dan Perkins\perkida01,1,1,2,0,1,0,0,0,0,0.5,0.5,0.5,1
Herbert Perry\perryhe01,53/7D,66,209,29,53,6,32,0,16,0.254,0.331,0.397,0.728
Robert Person\persoro01,1,29,41,3,3,0,1,0,1,0.073,0.116,0.073,0.189
Robert Person\persoro01,1,29,41,3,3,0,1,0,1,0.073,0.116,0.073,0.189
Chris Peters*\peterch01,1,19,22,5,6,0,1,1,2,0.273,0.333,0.273,0.606
Chris Petersen\peterch02,/46,7,13,1,2,0,2,0,2,0.154,0.267,0.154,0.421
Kyle Peterson*\peterky01,1,17,22,2,3,0,1,0,1,0.136,0.174,0.136,0.31
Mark Petkovsek\petkoma01,1,5,0,0,0,0,0,0,0,,,,
Ben Petrick\petribe01,2,19,62,13,20,4,12,1,10,0.323,0.417,0.565,0.981
Andy Pettitte*\pettian01,1,3,5,0,1,0,0,0,1,0.2,0.333,0.2,0.533
J.R. Phillips*\phillj.01,/937,25,39,5,9,2,4,0,0,0.231,0.25,0.487,0.737
Jason Phillips\phillja03,/1,6,0,0,0,0,0,0,0,,,,
Tony Phillips#\phillto02,4879/5D6,106,406,76,99,15,49,11,71,0.244,0.362,0.433,0.795
Mike Piazza\piazzmi01,*2/D,141,534,100,162,40,124,2,51,0.303,0.361,0.575,0.936
Calvin Pickering*\pickeca01,/3D,23,40,4,5,1,5,0,11,0.125,0.314,0.225,0.539
A.J. Pierzynski*\pierza.01,/2,9,22,3,6,0,3,0,1,0.273,0.333,0.364,0.697
Jim Pittsley\pittsji01,1,14,1,0,0,0,0,0,1,0,0.5,0,0.5
Jim Pittsley\pittsji01,1,14,1,0,0,0,0,0,1,0,0.5,0,0.5
Dan Plesac*\plesada01,1,34,1,0,0,0,0,0,0,0,0,0,0
Dan Plesac*\plesada01,1,3,0,0,0,0,0,0,0,,,,
Dan Plesac*\plesada01,1,31,1,0,0,0,0,0,0,0,0,0,0
Eric Plunk\plunker01,1,64,0,0,0,0,0,0,0,,,,
Placido Polanco\polanpl01,20546,88,220,24,61,1,19,1,15,0.277,0.321,0.359,0.68
Cliff Politte\politcl01,1,13,0,0,0,0,0,0,0,,,,
Luis Polonia*\polonlu01,D79,87,333,46,108,10,32,17,16,0.324,0.357,0.526,0.882
Sidney Ponson\ponsosi01,1,1,3,0,0,0,0,0,0,0,0,0,0
Jim Poole*\pooleji02,1,46,2,0,0,0,0,0,0,0,0,0,0
Jim Poole*\pooleji02,1,46,2,0,0,0,0,0,0,0,0,0,0
Bo Porter\portebo03,32690,24,26,2,5,0,0,0,2,0.192,0.25,0.231,0.481
Mark Portugal\portuma01,1,3,3,0,0,0,0,0,0,0,0,0,0
Mike Porzio*\porzimi01,1,15,0,0,0,0,0,0,0,,,,
Jorge Posada#\posadjo01,*2/3D,112,379,50,93,12,57,1,53,0.245,0.341,0.401,0.742
Scott Pose*\posesc01,D7/98,86,137,27,39,0,12,6,21,0.285,0.377,0.307,0.684
Dante Powell\powelda01,/89,22,25,4,4,0,1,2,2,0.16,0.222,0.28,0.502
Jay Powell\powelja04,1,63,0,0,0,0,0,0,0,,,,
Jeremy Powell\powelje01,1,16,30,2,4,0,0,0,3,0.133,0.212,0.167,0.379
Todd Pratt\prattto02,13547,71,140,18,41,3,21,2,15,0.293,0.369,0.386,0.754
Tom Prince\princto01,/2,4,6,1,1,0,0,0,1,0.167,0.286,0.167,0.452
Chris Pritchett*\pritcch01,3/D,20,45,3,7,1,2,1,2,0.156,0.188,0.244,0.432
Bill Pulsipher*\pulsibi01,1,18,21,1,3,0,0,0,0,0.143,0.143,0.143,0.286
Paul Quantrill*\quantpa01,1,1,0,0,0,0,0,0,0,,,,
Mark Quinn\quinnma01,7/D9,17,60,11,20,6,18,1,4,0.333,0.385,0.733,1.118
Scott Radinsky*\radinsc01,1,41,0,0,0,0,0,0,0,,,,
Brad Radke\radkebr01,1,2,5,0,0,0,0,0,0,0,0,0,0
Steve Rain\rainst01,1,16,0,0,0,0,0,0,0,,,,
Tim Raines#\raineti01,7/D8,58,135,20,29,4,17,4,26,0.215,0.337,0.341,0.678
Alex Ramirez\ramiral02,9D/78,48,97,11,29,3,18,1,3,0.299,0.327,0.474,0.801
Aramis Ramirez\ramirar01,5,18,56,2,10,0,7,0,6,0.179,0.254,0.25,0.504
Hector Ramirez\ramirhe01,1,15,3,0,0,0,0,0,0,0,0,0,0
Julio Ramirez\ramirju02,8,15,21,3,3,0,2,0,1,0.143,0.182,0.19,0.372
Manny Ramirez\ramirma02,*9/D,147,522,131,174,44,165,2,96,0.333,0.442,0.663,1.105
Roberto Ramirez*\ramirro01,1,31,7,1,1,0,0,0,0,0.143,0.25,0.143,0.393
Joe Randa\randajo01,*5,156,628,92,197,16,84,5,50,0.314,0.363,0.473,0.836
Pat Rapp\rapppa01,1,4,2,0,0,0,0,0,0,0,0,0,0
Ken Ray\rayke01,1,3,0,0,0,0,0,0,0,,,,
Jeff Reboulet\rebouje01,546,99,154,25,25,0,4,1,33,0.162,0.317,0.188,0.506
Mark Redman*\redmama01,/1,1,0,0,0,0,0,0,0,,,,
Mike Redmond\redmomi01,2,84,242,22,73,1,27,0,26,0.302,0.381,0.351,0.732
Jeff Reed*\reedje02,2/5D,103,256,29,66,3,28,1,45,0.258,0.373,0.371,0.744
Jeff Reed*\reedje02,2/D,46,106,11,27,2,11,0,17,0.255,0.36,0.358,0.718
Jeff Reed*\reedje02,42771,57,150,18,39,1,17,1,28,0.26,0.381,0.38,0.761
Rick Reed\reedri01,42744,25,45,2,11,0,5,0,1,0.244,0.261,0.289,0.55
Steve Reed\reedst01,1,5,0,0,0,0,0,0,0,,,,
Pokey Reese\reesepo01,*46,149,585,85,167,10,52,38,35,0.285,0.33,0.417,0.747
Dan Reichert\reichda01,/1,2,3,0,1,0,0,0,0,0.333,0.333,0.333,0.667
Bryan Rekar\rekarbr01,1,3,5,0,1,0,0,0,0,0.2,0.2,0.2,0.4
Desi Relaford#\relafde01,6,65,211,31,51,1,26,4,19,0.242,0.322,0.327,0.649
Mike Remlinger*\remlimi01,1,70,2,1,0,0,0,0,0,0,0,0,0
Edgar Renteria\renteed01,*6,154,585,92,161,11,63,37,53,0.275,0.334,0.4,0.734
Alberto Reyes\reyesal01,1,25,2,0,0,0,0,0,0,0,0,0,0
Alberto Reyes\reyesal01,1,25,2,0,0,0,0,0,0,0,0,0,0
Carlos Reyes\reyesca01,1,64,1,0,0,0,0,0,0,0,0,0,0
Dennys Reyes\reyesde01,1,62,4,0,0,0,0,0,0,0,0,0,0
Shane Reynolds\reynosh01,1,33,66,4,11,1,14,0,2,0.167,0.188,0.242,0.431
Armando Reynoso\reynoar02,1,29,49,3,8,0,2,0,1,0.163,0.18,0.204,0.384
Arthur Rhodes*\rhodear01,1,3,0,0,0,0,0,0,0,,,,
Brad Rigby\rigbybr01,1,1,0,0,0,0,0,0,0,,,,
Brad Rigby\rigbybr01,1,1,0,0,0,0,0,0,0,,,,
Ricardo Rincon*\rincori01,1,4,0,0,0,0,0,0,0,,,,
Armando Rios*\riosar01,97/8,72,150,32,49,7,29,7,24,0.327,0.42,0.527,0.947
Cal Ripken\ripkeca01,5,86,332,51,113,18,57,0,13,0.34,0.368,0.584,0.952
Todd Ritchie\ritchto01,1,27,53,3,8,0,1,0,1,0.151,0.167,0.17,0.336
Mariano Rivera\riverma01,1,5,0,0,0,0,0,0,0,,,,
Roberto Rivera*\riverro01,1,12,0,0,0,0,0,0,0,,,,
Ruben Rivera\riverru01,*8,147,411,65,80,23,48,18,55,0.195,0.295,0.406,0.701
Todd Rizzo\rizzoto01,/1,2,0,0,0,0,0,0,0,,,,
Dave Roberts*\roberda07,42954,41,143,26,34,2,12,11,9,0.238,0.281,0.308,0.589
Kerry Robinson*\robinke02,/7,9,1,4,0,0,0,0,0,0,0,0,0
John Rocker\rockejo01,1,69,0,0,0,0,0,0,0,,,,
Alex Rodriguez\rodrial01,*6,129,502,110,143,42,111,21,56,0.285,0.357,0.586,0.943
Felix Rodriguez\rodrife01,1,44,6,3,2,1,3,0,0,0.333,0.429,1,1.429
Frankie Rodriguez\rodrifr02,1,4,3,1,1,0,1,0,0,0.333,0.333,0.333,0.667
Henry Rodriguez*\rodrihe02,*7/D,130,447,72,136,26,87,2,56,0.304,0.381,0.544,0.925
Ivan Rodriguez\rodriiv01,*2/D,144,600,116,199,35,113,25,24,0.332,0.356,0.558,0.914
Liu Rodriguez#\rodrili01,46/D5,39,93,8,22,1,12,0,12,0.237,0.343,0.333,0.676
Rich Rodriguez*\rodriri02,1,59,1,1,1,0,1,0,0,1,1,1,2
Kenny Rogers*\rogerke01,1,13,28,2,3,0,2,0,2,0.107,0.167,0.107,0.274
Kenny Rogers*\rogerke01,1,1,3,0,0,0,1,0,0,0,0,0,0
Kenny Rogers*\rogerke01,1,12,25,2,3,0,1,0,2,0.12,0.185,0.12,0.305
Mel Rojas\rojasme01,1,8,0,0,0,0,0,0,0,,,,
Mel Rojas\rojasme01,/1,8,0,0,0,0,0,0,0,,,,
Mel Rojas\rojasme01,/1,5,0,0,0,0,0,0,0,,,,
Mel Rojas\rojasme01,/1,3,0,0,0,0,0,0,0,,,,
Scott Rolen\rolensc01,*5,112,421,74,113,26,77,12,67,0.268,0.368,0.525,0.893
J.C. Romero#\romerj.01,/1,1,0,0,0,0,0,0,0,,,,
Rafael Roque*\roquera01,1,41,17,0,1,0,0,0,2,0.059,0.158,0.059,0.217
Jose Rosado*\rosadjo01,1,2,5,0,0,0,0,0,0,0,0,0,0
Brian Rose\rosebr01,1,1,2,0,0,0,0,0,0,0,0,0,0
John Roskos\roskojo01,/2,13,12,0,2,0,1,0,1,0.167,0.231,0.333,0.564
Kirk Rueter*\rueteki01,1,31,58,6,9,0,5,0,3,0.155,0.194,0.19,0.383
Ryan Rupe\rupery01,1,2,4,0,0,0,0,0,0,0,0,0,0
Glendon Rusch*\ruschgl01,/1,1,0,0,0,0,0,0,0,,,,
Glendon Rusch*\ruschgl01,/1,1,0,0,0,0,0,0,0,,,,
B.J. Ryan*\ryanb.01,1,1,0,0,0,0,0,0,0,,,,
B.J. Ryan*\ryanb.01,/1,1,0,0,0,0,0,0,0,,,,
Ken Ryan\ryanke01,1,15,0,0,0,0,0,0,0,,,,
Rob Ryan*\ryanro02,/97,20,29,4,7,2,5,0,1,0.241,0.267,0.483,0.749
Erik Sabel\sabeler01,/1,7,2,0,0,0,0,0,0,0,0,0,0
Bret Saberhagen\saberbr01,1,2,4,0,0,0,0,0,1,0,0.2,0,0.2
Donnie Sadler\sadledo01,64/58D79,49,107,18,30,0,4,2,5,0.28,0.313,0.346,0.658
Olmedo Saenz\saenzol01,53/D,97,255,41,70,11,41,1,22,0.275,0.363,0.475,0.837
Tim Salmon\salmoti01,9/D,98,353,60,94,17,69,4,63,0.266,0.372,0.49,0.862
Benj Sampson\sampsbe01,1,2,3,0,0,0,0,0,0,0,0,0,0
Jesus Sanchez*\sanchje01,1,55,12,0,1,0,0,0,1,0.083,0.154,0.083,0.237
Rey Sanchez\sanchre01,*6,134,479,66,141,2,56,11,22,0.294,0.329,0.37,0.698
Anthony Sanders\sandean01,/D7,3,7,1,2,0,2,0,0,0.286,0.286,0.429,0.714
Reggie Sanders\sandere02,*798/D,133,478,92,136,26,72,36,65,0.285,0.376,0.527,0.904
Scott Sanders\sandesc02,1,66,18,0,5,0,1,0,0,0.278,0.278,0.389,0.667
Chance Sanford*\sanfoch01,/4,5,8,1,2,0,2,0,0,0.25,0.25,0.25,0.5
Julio Santana\santaju01,1,4,1,0,1,0,1,0,0,1,1,1,2
F.P. Santangelo#\santaf.01,874/956,113,254,49,66,3,26,12,53,0.26,0.406,0.386,0.792
Benito Santiago\santibe01,42769,109,350,28,87,7,36,1,32,0.249,0.313,0.377,0.691
Jose Santiago\santijo03,1,1,0,0,0,0,0,0,0,,,,
Scott Sauerbeck\sauersc01,1,62,1,0,0,0,0,0,0,0,0,0,0
Steve Scarsone\scarsst01,63/45D,46,68,2,14,0,6,1,9,0.206,0.295,0.279,0.574
Aaron Scheffer*\schefaa01,/1,1,0,0,0,0,0,0,0,,,,
Curt Schilling\schilcu01,1,23,50,5,5,0,3,0,7,0.1,0.211,0.16,0.371
Jason Schmidt\schmija01,1,31,60,2,5,0,1,0,5,0.083,0.154,0.083,0.237
Scott Schoeneweis*\schoesc01,1,4,0,0,0,0,0,0,0,,,,
Pete Schourek*\schoupe01,1,28,25,1,0,0,1,0,3,0,0.107,0,0.107
Steve Schrenk\schrest02,1,30,3,0,0,0,0,0,0,0,0,0,0
Rudy Seanez\seaneru01,1,52,1,1,0,0,0,0,1,0,0.5,0,0.5
Kevin Sefcik\sefcike01,7894,111,209,28,58,1,11,9,29,0.278,0.368,0.392,0.761
David Segui#\seguida01,3D,121,440,57,131,14,52,1,40,0.298,0.355,0.468,0.823
David Segui#\seguida01,3,90,345,43,101,9,39,1,32,0.293,0.352,0.452,0.804
David Segui#\seguida01,D/3,31,95,14,30,5,13,0,8,0.316,0.365,0.526,0.892
Fernando Seguignol#\seguife01,28915,35,105,14,27,5,10,0,5,0.257,0.328,0.486,0.813
Aaron Sele\seleaa01,1,2,4,0,0,0,0,0,1,0,0.2,0,0.2
Dan Serafini#\serafda01,1,41,12,1,1,0,0,0,3,0.083,0.267,0.083,0.35
Scott Servais\servasc01,42769,69,198,21,54,5,21,0,13,0.273,0.327,0.399,0.726
Scott Service\servisc01,1,5,0,0,0,0,0,0,0,,,,
Richie Sexson\sexsori01,37D/9,134,479,72,122,31,116,3,34,0.255,0.305,0.514,0.818
Chris Sexton\sextoch01,2476071,35,59,9,14,1,7,4,11,0.237,0.357,0.322,0.679
Jon Shave\shavejo01,6/35D4,43,73,10,21,0,9,1,5,0.288,0.35,0.342,0.692
Jeff Shaw\shawje01,1,63,0,0,0,0,0,0,0,,,,
Andy Sheets\sheetan01,16589,87,244,22,48,3,29,1,14,0.197,0.236,0.275,0.51
Gary Sheffield\sheffga01,*7/D,152,549,103,165,34,101,11,101,0.301,0.407,0.523,0.93
Scott Sheldon\sheldsc01,/5,2,1,0,0,0,0,0,0,0,0,0,0
Paul Shuey\shueypa01,1,7,0,0,0,0,0,0,0,,,,
Anthony Shumaker*\shumaan01,/1,8,5,0,1,0,0,0,1,0.2,0.333,0.2,0.533
Terry Shumpert\shumpte01,45/8796,92,262,58,91,10,37,14,31,0.347,0.413,0.584,0.997
Jose Silva\silvajo01,1,32,20,0,2,0,3,0,0,0.1,0.1,0.1,0.2
Dave Silvestri\silveda01,/476,3,11,0,1,0,1,0,0,0.091,0.091,0.182,0.273
Bill Simas*\simasbi01,1,6,0,0,0,0,0,0,0,,,,
Brian Simmons#\simmobr01,78/9D,54,126,14,29,4,17,4,9,0.23,0.281,0.397,0.678
Mike Simms\simmsmi01,/D39,4,2,0,1,0,0,0,0,0.5,0.5,0.5,1
Randall Simon*\simonra01,3,90,218,26,69,5,25,2,17,0.317,0.367,0.459,0.826
Steve Sinclair*\sinclst01,1,1,0,0,0,0,0,0,0,,,,
Steve Sinclair*\sinclst01,1,1,0,0,0,0,0,0,0,,,,
Chris Singleton*\singlch01,*87/D9,133,496,72,149,17,72,20,22,0.3,0.328,0.49,0.818
Mike Sirotka*\sirotmi01,1,3,8,1,2,0,0,0,0,0.25,0.25,0.25,0.5
Heathcliff Slocumb\slocuhe01,1,38,0,0,0,0,0,0,0,,,,
Heathcliff Slocumb\slocuhe01,1,38,0,0,0,0,0,0,0,,,,
Joe Slusarski\slusajo01,/1,3,0,0,0,0,0,0,0,,,,
J.D. Smart\smartj.01,1,28,3,0,0,0,0,0,0,0,0,0,0
Bob Smith\smithbo06,54,68,199,18,36,3,19,4,16,0.181,0.244,0.256,0.501
Dan Smith\smithda07,1,19,24,3,2,0,1,0,3,0.083,0.185,0.083,0.269
John Smoltz\smoltjo01,1,29,62,11,17,1,7,0,5,0.274,0.338,0.387,0.725
J.T. Snow*\snowj.01,*3,161,570,93,156,24,98,0,86,0.274,0.37,0.451,0.821
Clint Sodowsky*\sodowcl01,/1,3,1,0,0,0,0,0,0,0,0,0,0
Luis Sojo\sojolu01,54/63D,49,127,20,32,2,16,1,4,0.252,0.275,0.346,0.621
Alfonso Soriano\soriaal01,/D6,9,8,2,1,1,1,0,0,0.125,0.125,0.5,0.625
Paul Sorrento*\sorrepa01,73/D,99,294,40,69,11,42,1,49,0.235,0.351,0.401,0.752
Juan Sosa\sosaju01,/867,11,9,3,2,0,0,0,2,0.222,0.364,0.222,0.586
Sammy Sosa\sosasa01,*98,162,625,114,180,63,141,7,78,0.288,0.367,0.635,1.002
Steve Sparks\sparkst01,1/D,3,3,0,1,0,2,0,0,0.333,0.333,0.667,1
Tim Spehr\spehrti01,2,60,155,26,32,9,26,1,22,0.206,0.324,0.426,0.75
Justin Speier\speieju01,1,18,3,0,1,0,0,0,0,0.333,0.333,0.333,0.667
Shane Spencer\spencsh01,79/D,71,205,25,48,8,20,0,18,0.234,0.301,0.39,0.691
Stan Spencer\spencst02,/1,9,10,0,0,0,0,0,0,0,0.091,0,0.091
Bill Spiers*\spierbi01,576/9843,127,393,56,113,4,39,10,47,0.288,0.363,0.389,0.752
Scott Spiezio#\spiezsc01,453/D,89,247,31,60,8,33,0,29,0.243,0.324,0.437,0.761
Paul Spoljaric\spoljpa01,1,7,2,0,0,0,0,0,0,0,0,0,0
Paul Spoljaric\spoljpa01,/1,5,2,0,0,0,0,0,0,0,0,0,0
Paul Spoljaric\spoljpa01,1,2,0,0,0,0,0,0,0,,,,
Jerry Spradlin#\spradje01,1,55,1,0,0,0,0,0,0,0,0,0,0
Jerry Spradlin#\spradje01,1,55,1,0,0,0,0,0,0,0,0,0,0
Ed Sprague\spraged02,*5,137,490,71,131,22,81,3,50,0.267,0.352,0.465,0.817
Dennis Springer\sprinde01,1,36,50,2,6,0,2,0,0,0.12,0.118,0.14,0.258
Russ Springer\sprinru01,1,46,0,0,0,0,0,0,0,,,,
Matt Stairs*\stairma01,*9/D38,146,531,94,137,38,102,2,89,0.258,0.366,0.533,0.899
Mike Stanley\stanlmi02,*3D,136,427,59,120,19,72,0,70,0.281,0.393,0.466,0.859
Mike Stanton*\stantmi02,1,5,1,0,0,0,0,0,0,0,0,0,0
Denny Stark\starkde01,/1,1,0,0,0,0,0,0,0,,,,
Terry Steinbach\steinte01,2/D,101,338,35,96,4,42,2,38,0.284,0.358,0.391,0.748
Garrett Stephenson\stephga01,1,18,27,1,2,0,0,0,0,0.074,0.074,0.111,0.185
Lee Stevens*\stevele01,*3/D,146,517,76,146,24,81,2,52,0.282,0.344,0.485,0.829
Shannon Stewart\stewash01,*7/8D,145,608,102,185,11,67,37,59,0.304,0.371,0.411,0.782
Kelly Stinnett\stinnke01,2,88,284,36,66,14,38,2,24,0.232,0.302,0.426,0.728
Kevin Stocker#\stockke01,6,79,254,39,76,1,27,9,24,0.299,0.369,0.37,0.739
Todd Stottlemyre*\stottto01,1,17,32,0,4,0,0,0,5,0.125,0.243,0.156,0.399
Chris Stowers*\stowech01,/89,4,2,0,0,0,0,0,0,0,0,0,0
Darryl Strawberry*\strawda01,D,24,49,10,16,3,6,2,17,0.327,0.5,0.612,1.112
Scott Strickland\stricsc02,1,17,0,0,0,0,0,0,0,,,,
Everett Stull\stullev01,/1,1,0,0,0,0,0,0,0,,,,
Chris Stynes\stynech01,20911,73,113,18,27,2,14,5,12,0.239,0.31,0.301,0.61
Scott Sullivan\sullisc01,1,76,15,1,0,0,0,0,0,0,0,0,0
Jeff Suppan\suppaje01,1,2,5,0,1,0,1,0,0,0.2,0.2,0.2,0.4
B.J. Surhoff*\surhob.01,*7D/5,162,673,104,207,28,107,5,43,0.308,0.347,0.492,0.839
Larry Sutton*\suttola01,3/D9,43,102,14,23,2,15,1,13,0.225,0.308,0.343,0.651
Mac Suzuki\suzukma01,1,5,0,0,0,0,0,0,0,,,,
Mac Suzuki\suzukma01,1,1,0,0,0,0,0,0,0,,,,
Mac Suzuki\suzukma01,1,4,0,0,0,0,0,0,0,,,,
Dale Sveum#\sveumda01,638201,49,71,7,15,3,13,0,7,0.211,0.278,0.437,0.715
Mark Sweeney*\sweenma01,/37,37,31,6,11,2,7,0,4,0.355,0.429,0.645,1.074
Mike Sweeney\sweenmi01,3D/2,150,575,101,185,22,102,6,54,0.322,0.387,0.52,0.907
Greg Swindell\swindgr01,1,61,4,0,0,0,0,0,0,0,0,0,0
Jeff Tam\tamje01,1,9,0,0,0,0,0,0,0,,,,
Jeff Tam\tamje01,/1,9,0,0,0,0,0,0,0,,,,
Kevin Tapani\tapanke01,1,22,39,1,2,0,3,0,3,0.051,0.119,0.077,0.196
Tony Tarasco*\tarasto01,/79D,14,31,5,5,0,3,1,3,0.161,0.229,0.226,0.454
Fernando Tatis\tatisfe01,*5,149,537,104,160,34,107,21,82,0.298,0.404,0.553,0.957
Ed Taubensee*\taubeed01,*2,126,424,58,132,21,87,0,30,0.311,0.354,0.521,0.876
Julian Tavarez*\tavarju01,1,43,5,0,1,0,0,0,0,0.2,0.2,0.2,0.4
Billy Taylor\taylobi04,1,23,0,0,0,0,0,0,0,,,,
Billy Taylor\taylobi04,1,5,0,0,0,0,0,0,0,,,,
Billy Taylor\taylobi04,1,18,0,0,0,0,0,0,0,,,,
Miguel Tejada\tejadmi01,*6,159,593,93,149,21,84,8,57,0.251,0.325,0.427,0.751
Michael Tejera*\tejermi01,/1,3,0,0,0,0,0,0,0,,,,
Amaury Telemaco\telemam01,1,46,0,0,0,0,0,0,0,,,,
Amaury Telemaco\telemam01,/1,5,0,0,0,0,0,0,0,,,,
Amaury Telemaco\telemam01,1,41,0,0,0,0,0,0,0,,,,
Anthony Telford\telfoan01,1,76,2,0,0,0,1,0,1,0,0.333,0,0.333
Frank Thomas\thomafr04,D3,135,486,74,148,15,77,3,87,0.305,0.414,0.471,0.885
Jim Thome*\thomeji01,*3D,146,494,101,137,33,108,0,127,0.277,0.426,0.54,0.967
Justin Thompson*\thompju02,1,2,5,0,0,0,0,0,0,0,0,0,0
Mark Thompson\thompma01,/1,5,8,0,0,0,0,0,0,0,0,0,0
Ryan Thompson\thompry01,/897,12,20,2,4,1,5,0,2,0.2,0.273,0.4,0.673
John Thomson\thomsjo01,1,14,18,1,3,0,1,0,2,0.167,0.25,0.222,0.472
Mike Thurman\thurmmi01,1,26,40,1,1,0,0,0,1,0.025,0.071,0.025,0.096
Mike Timlin\timlimi01,1,4,0,0,0,0,0,0,0,,,,
Ozzie Timmons\timmooz01,7/D93,26,44,4,5,1,3,0,4,0.114,0.188,0.227,0.415
Jorge Toca\tocajo01,/3,4,3,0,1,0,0,0,0,0.333,0.333,0.333,0.667
Brett Tomko\tomkobr01,1,30,47,3,10,0,2,0,3,0.213,0.26,0.255,0.515
Steve Trachsel\trachst01,1,32,63,4,7,0,0,1,1,0.111,0.125,0.127,0.252
Bubba Trammell\trammbu01,79/D,82,283,49,82,14,39,0,43,0.29,0.384,0.505,0.889
Chris Tremie\tremich01,/2,9,14,1,1,0,1,0,2,0.071,0.188,0.071,0.259
Mike Trombley\trombmi01,1,6,0,0,0,0,0,0,0,,,,
Michael Tucker*\tuckemi01,*98,133,296,55,75,11,44,11,37,0.253,0.338,0.426,0.764
Chris Turner\turnech01,2,12,21,3,4,0,0,1,1,0.19,0.227,0.19,0.418
Tim Unroe\unroeti01,/D9754,27,54,5,13,1,6,0,4,0.241,0.305,0.333,0.638
Ugueth Urbina\urbinug01,1,68,5,0,0,0,0,0,0,0,0,0,0
Ismael Valdez\valdeis01,1,30,58,1,5,0,2,1,1,0.086,0.102,0.086,0.188
Javier Valentin#\valenja01,2,78,218,22,54,5,28,0,22,0.248,0.313,0.381,0.694
John Valentin\valenjo02,*5/D,113,450,58,114,12,70,0,40,0.253,0.315,0.398,0.713
Jose Valentin#\valenjo03,6,89,256,45,58,10,38,3,48,0.227,0.347,0.418,0.765
John Vander Wal*\vandejo02,73/9D,132,246,26,67,6,41,2,37,0.272,0.368,0.419,0.787
Jason Varitek#\varitja01,*2/D,144,483,70,130,20,76,1,46,0.269,0.33,0.482,0.813
Greg Vaughn\vaughgr01,*7/D,153,550,104,135,45,118,15,85,0.245,0.347,0.535,0.881
Mo Vaughn*\vaughmo01,3D,139,524,63,147,33,108,0,54,0.281,0.358,0.508,0.866
Javier Vazquez\vazquja01,1,25,42,4,12,0,5,0,3,0.286,0.333,0.333,0.667
Jorge Velandia\velanjo01,4/65D,63,48,4,9,0,2,2,2,0.188,0.235,0.208,0.444
Randy Velarde\velarra01,*4,156,631,105,200,16,76,24,70,0.317,0.39,0.455,0.845
Randy Velarde\velarra01,4,95,376,57,115,9,48,13,43,0.306,0.383,0.439,0.822
Randy Velarde\velarra01,4,61,255,48,85,7,28,11,27,0.333,0.401,0.478,0.88
Mike Venafro*\venafmi01,1,6,0,0,0,0,0,0,0,,,,
Robin Ventura*\venturo01,*5/3,161,588,88,177,32,120,1,74,0.301,0.379,0.529,0.908
Quilvio Veras#\verasqu01,*4,132,475,95,133,6,41,30,65,0.28,0.368,0.379,0.747
Wilton Veras\veraswi01,5,36,118,14,34,2,13,0,5,0.288,0.323,0.398,0.721
Dave Veres\veresda01,1,70,1,0,0,0,0,0,0,0,0,0,0
Jose Vidro#\vidrojo01,*43/75,140,494,67,150,12,59,0,29,0.304,0.346,0.476,0.822
Ron Villone*\villoro01,1,27,43,0,3,0,0,0,1,0.07,0.091,0.07,0.161
Fernando Vina*\vinafe01,4,37,154,17,41,1,16,5,14,0.266,0.339,0.331,0.67
Joe Vitiello\vitiejo01,3/D,13,41,4,6,1,4,0,2,0.146,0.222,0.244,0.466
Jose Vizcaino#\vizcajo01,64/57,94,266,27,67,1,29,2,20,0.252,0.304,0.297,0.601
Omar Vizquel#\vizquom01,*6/9,144,574,112,191,5,66,42,65,0.333,0.397,0.436,0.833
Ed Vosberg*\vosbeed01,1,19,0,0,0,0,0,0,0,,,,
Ed Vosberg*\vosbeed01,1,15,0,0,0,0,0,0,0,,,,
Ed Vosberg*\vosbeed01,/1,4,0,0,0,0,0,0,0,,,,
Billy Wagner*\wagnebi02,1,63,0,0,0,0,0,0,0,,,,
Dave Wainhouse*\wainhda01,1,19,1,0,0,0,0,0,0,0,0,0,0
Tim Wakefield\wakefti01,1,6,3,0,0,0,0,0,0,0,0,0,0
Matt Walbeck#\walbema01,2/D,107,288,26,69,3,22,2,26,0.24,0.308,0.306,0.614
Larry Walker*\walkela01,*9/D,127,438,108,166,37,115,11,57,0.379,0.458,0.71,1.168
Todd Walker*\walketo04,4D,143,531,62,148,6,46,18,52,0.279,0.343,0.397,0.74
Donne Wall\walldo01,1,53,1,0,0,0,0,0,0,0,0,0,0
Jeff Wallace*\wallaje01,1,39,0,0,0,0,0,0,1,,1,,
Bryan Ward*\wardbr01,1,5,0,0,0,0,0,0,1,,1,,
Daryle Ward*\wardda01,73/D,64,150,11,41,8,30,0,9,0.273,0.311,0.473,0.784
Turner Ward#\wardtu01,89/7,59,114,8,27,2,15,2,15,0.237,0.326,0.316,0.642
Turner Ward#\wardtu01,89/7,49,91,2,19,0,8,2,13,0.209,0.311,0.231,0.542
Turner Ward#\wardtu01,/98,10,23,6,8,2,7,0,2,0.348,0.385,0.652,1.037
John Wasdin\wasdijo01,1,7,0,0,0,0,0,0,0,,,,
Jarrod Washburn*\washbja01,1,1,0,0,0,0,0,0,0,,,,
Pat Watkins\watkipa01,/978,16,19,2,1,0,0,0,2,0.053,0.143,0.053,0.195
Allen Watson*\watsoal01,1,13,10,0,3,0,0,0,0,0.3,0.3,0.4,0.7
