Name,POS,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS
Jaime Navarro\navarja01,/1,5,5,0,0,0,0,0,0,0,0,0,0
Denny Neagle*\neaglde01,1,18,37,1,7,0,3,0,2,0.189,0.231,0.243,0.474
Denny Neagle*\neaglde01,1,18,37,1,7,0,3,0,2,0.189,0.231,0.243,0.474
Jeff Nelson\nelsoje01,1,5,1,0,0,0,0,0,0,0,0,0,0
Robb Nen\nenro01,1,65,0,0,0,0,0,0,0,,,,
Phil Nevin\nevinph01,*5,143,538,87,163,31,107,2,59,0.303,0.374,0.543,0.916
David Newhan*\newhada01,/495,24,37,8,6,1,2,0,8,0.162,0.311,0.27,0.581
David Newhan*\newhada01,/945,14,20,5,3,1,2,0,6,0.15,0.346,0.35,0.696
David Newhan*\newhada01,/4,10,17,3,3,0,0,0,2,0.176,0.263,0.176,0.44
Kevin Nicholson#\nichode01,42890,37,97,7,21,1,8,1,4,0.216,0.255,0.33,0.585
Doug Nickle\nickldo01,/1,4,0,0,0,0,0,0,0,,,,
Jose Nieves\nievejo01,56/4,82,198,17,42,5,24,1,11,0.212,0.251,0.348,0.6
C.J. Nitkowski*\nitkoc.01,1,5,0,0,0,0,0,0,0,,,,
Trot Nixon*\nixontr01,*9/8D,123,427,66,118,12,60,8,63,0.276,0.368,0.461,0.83
Hideo Nomo\nomohi01,1,3,6,0,0,0,0,0,0,0,0,0,0
Greg Norton#\nortogr01,53/D,71,201,25,49,6,28,1,26,0.244,0.333,0.373,0.706
Phil Norton\nortoph01,/1,2,3,1,2,0,0,0,0,0.667,0.667,0.667,1.333
Abraham Nunez#\nunezab01,42890,40,91,10,20,1,8,0,8,0.22,0.283,0.264,0.547
Vladimir Nunez\nunezvl01,1,17,17,2,2,1,3,0,0,0.118,0.118,0.294,0.412
Jon Nunnally*\nunnajo01,78/9,48,74,16,14,2,6,3,17,0.189,0.337,0.365,0.702
Talmadge Nunnari*\nunnata01,3,18,5,2,1,0,1,0,6,0.2,0.583,0.2,0.783
Charlie O'Brien\o'brich01,/2,9,19,1,4,1,2,0,2,0.211,0.286,0.421,0.707
Brian O'Connor*\o'conbr02,/1,6,2,0,1,0,0,0,0,0.5,0.5,0.5,1
Troy O'Leary*\o'leatr01,*7,138,513,68,134,13,70,0,44,0.261,0.32,0.411,0.731
Paul O'Neill*\o'neipa01,*9/D,142,566,79,160,18,100,14,51,0.283,0.336,0.424,0.76
Alex Ochoa\ochoaal01,79/8,118,244,50,77,13,58,9,24,0.316,0.378,0.586,0.964
Jose Offerman#\offerjo01,43/D,116,451,73,115,9,41,0,70,0.255,0.354,0.359,0.713
Will Ohman*\ohmanwi01,/1,6,0,0,0,0,0,0,0,,,,
Augie Ojeda#\ojedaau01,42890,28,77,10,17,2,8,0,10,0.221,0.307,0.364,0.67
John Olerud*\olerujo01,*3,159,565,84,161,14,103,0,102,0.285,0.392,0.439,0.831
Omar Olivares\olivaom01,1,1,1,0,1,0,0,0,0,1,1,1,2
Darren Oliver\oliveda02,1,1,2,0,0,0,0,0,0,0,0.333,0,0.333
Joe Oliver\olivejo01,2/3D,69,200,33,53,10,35,2,14,0.265,0.313,0.49,0.803
Gregg Olson\olsongr01,1,13,0,0,0,0,0,0,0,,,,
Luis Ordaz\ordazlu01,64,65,104,17,23,0,11,4,5,0.221,0.257,0.24,0.497
Magglio Ordonez\ordonma01,*9,153,588,102,185,32,126,18,60,0.315,0.371,0.546,0.917
Rey Ordonez\ordonre01,6,45,133,10,25,0,9,0,17,0.188,0.278,0.226,0.504
Jesse Orosco\oroscje01,/1,6,0,0,0,0,0,0,0,,,,
David Ortiz*\ortizda01,D3,130,415,59,117,10,63,1,57,0.282,0.364,0.446,0.81
Hector Ortiz\ortizhe01,2,26,88,15,34,0,5,0,8,0.386,0.443,0.455,0.898
Jose Ortiz\ortizjo04,/D4,7,11,4,2,0,1,0,2,0.182,0.308,0.182,0.49
Russ Ortiz\ortizru01,1,31,61,7,12,0,5,0,8,0.197,0.29,0.23,0.519
Keith Osik\osikke01,25/3D1,46,123,11,36,4,22,3,14,0.293,0.387,0.455,0.843
Antonio Osuna\osunaan01,1,42,2,0,0,0,0,0,0,0,0,0,0
Eric Owens\owenser01,*978/4,145,583,87,171,6,51,29,45,0.293,0.346,0.381,0.727
Pablo Ozuna\ozunapa01,/4,14,24,2,8,0,0,1,0,0.333,0.333,0.375,0.708
Vicente Padilla\padilvi01,1,53,1,0,1,0,0,0,0,1,1,1,2
Vicente Padilla\padilvi01,1,25,1,0,1,0,0,0,0,1,1,1,2
Vicente Padilla\padilvi01,1,28,0,0,0,0,0,0,0,,,,
Lance Painter*\paintla01,1,3,0,0,0,0,0,0,0,,,,
Vicente Palacios\palacvi01,/1,7,0,0,0,0,0,0,0,,,,
Orlando Palmeiro*\palmeor01,79D/8,108,243,38,73,0,25,4,38,0.3,0.395,0.399,0.794
Rafael Palmeiro*\palmera01,3D,158,565,102,163,39,120,2,103,0.288,0.397,0.558,0.954
Dean Palmer\palmede01,*53D,145,524,73,134,29,102,4,66,0.256,0.338,0.471,0.809
Jose Paniagua\paniajo01,1,3,1,0,0,0,0,0,0,0,0,0,0
Craig Paquette\paquecr01,53794,134,384,47,94,15,61,4,27,0.245,0.294,0.435,0.728
Chan Ho Park\parkch01,1,32,70,6,15,2,6,0,2,0.214,0.236,0.357,0.593
Jim Parque*\parquji01,1,2,4,0,0,0,0,0,0,0,0,0,0
Jose Parra\parrajo01,/1,6,0,0,0,0,0,0,2,,1,,
Steve Parris\parrist01,1,33,55,4,7,0,4,0,2,0.127,0.155,0.164,0.319
Corey Patterson*\patteco01,8,11,42,9,7,2,2,1,3,0.167,0.239,0.333,0.572
Danny Patterson\patteda04,1,6,0,0,0,0,0,0,0,,,,
Josh Paul\pauljo01,42773,36,71,15,20,1,8,1,5,0.282,0.338,0.423,0.76
Carl Pavano\pavanca01,1,15,35,2,5,0,0,0,0,0.143,0.143,0.171,0.314
Jay Payton\paytoja01,*8/7,149,488,63,142,17,62,5,30,0.291,0.331,0.447,0.778
Elvis Pena#\penael01,/64,10,9,1,3,0,1,1,1,0.333,0.4,0.444,0.844
Jesus Pena*\penaje01,1,4,0,0,0,0,0,0,0,,,,
Jesus Pena*\penaje01,1,4,0,0,0,0,0,0,0,,,,
Brad Penny\pennybr01,1,23,45,2,5,0,2,0,0,0.111,0.111,0.111,0.222
Troy Percival\percitr01,1,4,0,0,0,0,0,0,0,,,,
Carlos Perez*\perezca01,1,30,43,0,2,0,3,0,0,0.047,0.047,0.116,0.163
Eddie Perez\perezed02,/2,7,22,0,4,0,3,0,0,0.182,0.182,0.227,0.409
Eduardo Perez\perezed01,27454,35,91,9,27,3,10,1,5,0.297,0.35,0.44,0.79
Neifi Perez#\perezne01,*6,162,651,92,187,10,71,3,30,0.287,0.314,0.427,0.741
Santiago Perez#\perezsa01,6,24,52,8,9,0,2,4,8,0.173,0.29,0.212,0.502
Timo Perez*\perezti01,/798,24,49,11,14,1,3,1,3,0.286,0.333,0.469,0.803
Tomas Perez#\perezto03,6,45,140,17,31,1,13,1,11,0.221,0.278,0.307,0.585
Yorkis Perez*\perezyo01,1,32,1,0,0,0,0,0,0,0,0,0,0
Matt Perisho*\perisma01,1,2,4,0,0,0,0,0,0,0,0,0,0
Chan Perry\perrych01,/9D37,13,14,1,1,0,0,0,0,0.071,0.071,0.071,0.143
Herbert Perry\perryhe01,*5/3D,116,411,71,124,12,62,4,24,0.302,0.35,0.467,0.818
Herbert Perry\perryhe01,/53,7,28,2,6,0,1,0,2,0.214,0.267,0.25,0.517
Herbert Perry\perryhe01,5/3D,109,383,69,118,12,61,4,22,0.308,0.356,0.483,0.839
Robert Person\persoro01,1,28,53,1,7,0,2,0,3,0.132,0.175,0.189,0.364
Chris Peters*\peterch01,1,17,6,1,1,0,1,0,0,0.167,0.167,0.167,0.333
Mark Petkovsek\petkoma01,1,6,0,0,0,0,0,0,0,,,,
Ben Petrick\petribe01,2,52,146,32,47,3,20,1,20,0.322,0.401,0.466,0.867
Andy Pettitte*\pettian01,1,2,5,0,0,0,0,0,0,0,0,0,0
Josh Phelps\phelpjo01,/2,1,1,0,0,0,0,0,0,0,0,0,0
Adam Piatt\piattad01,95D/73,60,157,24,47,5,23,0,23,0.299,0.392,0.49,0.883
Mike Piazza\piazzmi01,*2/D,136,482,90,156,38,113,4,58,0.324,0.398,0.614,1.012
Hipolito Pichardo\pichahi01,1,5,1,0,0,0,0,0,0,0,0,0,0
Juan Pierre*\pierrju01,8,51,200,26,62,0,20,7,13,0.31,0.353,0.32,0.673
A.J. Pierzynski*\pierza.01,2,33,88,12,27,2,11,1,5,0.307,0.354,0.455,0.809
Dan Plesac*\plesada01,1,60,0,0,0,0,0,0,0,,,,
Placido Polanco\polanpl01,456/3,118,323,50,102,5,39,4,16,0.316,0.347,0.418,0.765
Cliff Politte\politcl01,1,12,15,1,2,0,2,0,1,0.133,0.176,0.2,0.376
Luis Polonia*\polonlu01,D97,117,344,48,95,7,30,12,29,0.276,0.329,0.407,0.736
Luis Polonia*\polonlu01,D9/7,80,267,37,73,6,25,8,22,0.273,0.325,0.416,0.741
Luis Polonia*\polonlu01,7/D9,37,77,11,22,1,5,4,7,0.286,0.341,0.377,0.718
Sidney Ponson\ponsosi01,1,1,1,0,0,0,0,0,0,0,0,0,0
Jim Poole*\pooleji02,1,5,0,0,0,0,0,0,0,,,,
Jim Poole*\pooleji02,/1,5,0,0,0,0,0,0,0,,,,
Bo Porter\portebo03,32021,17,13,3,2,1,2,0,2,0.154,0.267,0.385,0.651
Jorge Posada#\posadjo01,*23/D,151,505,92,145,28,86,2,107,0.287,0.417,0.527,0.943
Scott Pose*\posesc01,/9D78,47,48,6,9,0,1,0,6,0.188,0.278,0.188,0.465
Lou Pote\potelo01,1,2,0,0,0,0,0,0,0,,,,
Brian Powell\powelbr01,/1,9,9,2,2,0,0,0,1,0.222,0.3,0.333,0.633
Jay Powell\powelja04,1,30,1,0,0,0,0,0,0,0,0,0,0
Jeremy Powell\powelje01,1,11,5,1,3,0,1,0,0,0.6,0.6,0.8,1.4
Todd Pratt\prattto02,2/D,80,160,33,44,8,25,0,22,0.275,0.378,0.463,0.84
Curtis Pride*\pridecu01,/78D,9,20,4,5,0,0,0,1,0.25,0.286,0.3,0.586
Ariel Prieto\prietar01,/1,1,2,0,0,0,0,0,0,0,0,0,0
Tom Prince\princto01,2,46,122,14,29,2,16,1,13,0.238,0.321,0.361,0.682
Chris Pritchett*\pritcch01,/3,5,11,0,1,0,0,0,1,0.091,0.167,0.091,0.258
Luke Prokopec*\prokolu01,/1,6,5,0,0,0,0,0,0,0,0,0,0
Bill Pulsipher*\pulsibi01,/1,2,2,0,0,0,0,0,0,0,0,0,0
Paul Quantrill*\quantpa01,1,5,0,0,0,0,0,0,1,,1,,
Ruben Quevedo\queveru01,1,21,30,1,4,0,1,0,0,0.133,0.133,0.133,0.267
Mark Quinn\quinnma01,7D/98,135,500,76,147,20,78,5,35,0.294,0.342,0.488,0.83
Scott Radinsky*\radinsc01,/1,1,0,0,0,0,0,0,0,,,,
Brad Radke\radkebr01,1,1,2,0,0,0,0,0,0,0,0,0,0
Steve Rain\rainst01,1,34,2,0,0,0,0,0,1,0,0.333,0,0.333
Jason Rakers\rakerja01,1,3,0,0,0,0,0,0,0,,,,
Alex Ramirez\ramiral02,97/D38,84,227,26,56,9,30,2,12,0.247,0.285,0.432,0.716
Alex Ramirez\ramiral02,97/D8,41,112,13,32,5,12,1,5,0.286,0.316,0.482,0.798
Alex Ramirez\ramiral02,42981,43,115,13,24,4,18,1,7,0.209,0.254,0.383,0.637
Aramis Ramirez\ramirar01,5,73,254,19,65,6,35,0,10,0.256,0.293,0.402,0.695
Hector Ramirez\ramirhe01,/1,6,1,0,1,0,0,0,0,1,1,1,2
Manny Ramirez\ramirma02,9D,118,439,92,154,38,122,1,86,0.351,0.457,0.697,1.154
Robert Ramsay*\ramsaro01,1,1,0,0,0,0,0,0,0,,,,
Joe Randa\randajo01,*5/D,158,612,88,186,15,106,6,36,0.304,0.343,0.438,0.781
Pat Rapp\rapppa01,1,2,3,0,0,0,0,0,0,0,0,0,0
Britt Reames\reamebr01,/1,10,12,1,2,0,0,0,0,0.167,0.167,0.167,0.333
Jeff Reboulet\rebouje01,45/6D,66,182,29,44,0,14,3,23,0.242,0.325,0.28,0.605
Mark Redman*\redmama01,1,2,4,0,0,0,0,0,0,0,0,0,0
Tike Redman*\redmaju01,/97,9,18,2,6,1,1,1,1,0.333,0.368,0.556,0.924
Mike Redmond\redmomi01,2,87,210,17,53,0,15,0,13,0.252,0.316,0.3,0.616
Jeff Reed*\reedje02,2,90,229,26,49,4,25,0,44,0.214,0.342,0.31,0.652
Rick Reed\reedri01,1,29,49,6,10,0,2,0,1,0.204,0.226,0.204,0.43
Steve Reed\reedst01,1,3,0,0,0,0,0,0,0,,,,
Pokey Reese\reesepo01,*4,135,518,76,132,12,46,29,45,0.255,0.319,0.386,0.705
Dan Reichert\reichda01,1,3,1,0,0,0,0,0,0,0,0,0,0
Bryan Rekar\rekarbr01,1,1,3,0,1,0,1,0,0,0.333,0.333,0.667,1
Desi Relaford#\relafde01,*6,128,410,55,88,5,46,13,75,0.215,0.351,0.3,0.651
Desi Relaford#\relafde01,6,83,253,29,56,3,30,5,48,0.221,0.363,0.328,0.691
Desi Relaford#\relafde01,6,45,157,26,32,2,16,8,27,0.204,0.33,0.255,0.585
Mike Remlinger*\remlimi01,1,69,3,0,0,0,0,0,1,0,0.25,0,0.25
Edgar Renteria\renteed01,*6,150,562,94,156,16,76,21,63,0.278,0.346,0.423,0.77
Alberto Reyes\reyesal01,1,9,0,0,0,0,0,0,0,,,,
Alberto Reyes\reyesal01,1,3,0,0,0,0,0,0,0,,,,
Alberto Reyes\reyesal01,/1,6,0,0,0,0,0,0,0,,,,
Carlos Reyes\reyesca01,1,21,1,0,0,0,0,0,0,0,0,0,0
Carlos Reyes\reyesca01,1,10,0,0,0,0,0,0,0,,,,
Carlos Reyes\reyesca01,1,11,1,0,0,0,0,0,0,0,0,0,0
Dennys Reyes\reyesde01,1,60,2,0,0,0,0,0,1,0,0.333,0,0.333
Shane Reynolds\reynosh01,1,20,40,2,9,1,2,0,1,0.225,0.262,0.325,0.587
Armando Reynoso\reynoar02,1,30,48,0,5,0,0,0,2,0.104,0.14,0.104,0.244
Arthur Rhodes*\rhodear01,1,5,0,0,0,0,0,0,0,,,,
Chris Richard*\richach01,3/9D7,62,215,39,57,14,37,7,17,0.265,0.326,0.544,0.871
Chris Richard*\richach01,/397,6,16,1,2,1,1,0,2,0.125,0.222,0.313,0.535
Chris Richard*\richach01,3/D9,56,199,38,55,13,36,7,15,0.276,0.335,0.563,0.898
John Riedling\riedljo01,1,13,2,0,0,0,0,0,0,0,0,0,0
Brad Rigby\rigbybr01,1,6,1,0,0,0,0,0,0,0,0,0,0
Brad Rigby\rigbybr01,/1,6,1,0,0,0,0,0,0,0,0,0,0
Paul Rigdon\rigdopa01,1,13,16,3,3,1,1,0,2,0.188,0.278,0.375,0.653
Paul Rigdon\rigdopa01,/1,1,0,0,0,0,0,0,0,,,,
Paul Rigdon\rigdopa01,1,12,16,3,3,1,1,0,2,0.188,0.278,0.375,0.653
Jerrod Riggan\riggaje01,/1,1,0,0,0,0,0,0,0,,,,
Armando Rios*\riosar01,97/3,115,233,38,62,10,50,3,31,0.266,0.347,0.502,0.849
Cal Ripken\ripkeca01,5D,83,309,43,79,15,56,0,23,0.256,0.31,0.453,0.763
Todd Ritchie\ritchto01,1,30,60,4,13,0,2,0,2,0.217,0.242,0.25,0.492
Luis Rivas\rivaslu01,42831,16,58,8,18,0,6,2,2,0.31,0.323,0.414,0.736
Luis Rivera\riverlu02,/1,5,0,0,0,0,0,0,0,,,,
Luis Rivera\riverlu02,/1,5,0,0,0,0,0,0,0,,,,
Mariano Rivera\riverma01,1,5,0,0,0,0,0,0,0,,,,
Ruben Rivera\riverru01,*8/7,135,423,62,88,17,57,8,44,0.208,0.296,0.4,0.696
Dave Roberts*\roberda07,32690,19,10,1,2,0,0,1,2,0.2,0.333,0.2,0.533
Grant Roberts\robergr01,/1,4,0,0,0,0,0,0,0,,,,
John Rocker\rockejo01,1,56,0,0,0,0,0,0,0,,,,
Alex Rodriguez\rodrial01,*6,148,554,134,175,41,132,15,100,0.316,0.42,0.606,1.026
Felix Rodriguez\rodrife01,1,72,4,0,0,0,0,0,0,0,0,0,0
Frankie Rodriguez\rodrifr02,1,1,1,0,0,0,0,0,0,0,0,0,0
Henry Rodriguez*\rodrihe02,42925,112,367,47,94,20,61,1,36,0.256,0.327,0.482,0.809
Henry Rodriguez*\rodrihe02,42925,76,259,37,65,18,51,1,22,0.251,0.314,0.525,0.839
Henry Rodriguez*\rodrihe02,42925,36,108,10,29,2,10,0,14,0.269,0.358,0.38,0.737
Ivan Rodriguez\rodriiv01,2/D,91,363,66,126,27,83,5,19,0.347,0.375,0.667,1.042
Jose Rodriguez*\rodrijo04,/1,6,1,0,0,0,0,0,0,0,0,0,0
Rich Rodriguez*\rodriri02,1,28,1,0,0,0,0,0,0,0,0,0,0
Kenny Rogers*\rogerke01,1,3,4,0,2,0,0,0,0,0.5,0.5,0.5,1
Scott Rolen\rolensc01,*5,128,483,88,144,26,89,8,51,0.298,0.37,0.551,0.92
Nate Rolison*\rolisna01,/3,8,13,0,1,0,2,0,1,0.077,0.125,0.077,0.202
Jimmy Rollins#\rolliji01,6,14,53,5,17,0,5,3,2,0.321,0.345,0.377,0.723
Damian Rolls\rollsda01,/5D,4,3,0,1,0,0,0,0,0.333,0.333,0.333,0.667
Rafael Roque*\roquera01,/1,4,0,0,0,0,0,0,0,,,,
Brian Rose\rosebr01,1,14,24,1,1,0,0,0,1,0.042,0.08,0.042,0.122
Brian Rose\rosebr01,1,2,3,0,0,0,0,0,1,0,0.25,0,0.25
Brian Rose\rosebr01,1,12,21,1,1,0,0,0,0,0.048,0.048,0.048,0.095
John Roskos\roskojo01,/739,14,27,0,1,0,1,0,3,0.037,0.133,0.074,0.207
Kirk Rueter*\rueteki01,1,33,60,5,12,0,5,0,1,0.2,0.213,0.25,0.463
Johnny Ruffin\ruffijo01,/1,5,0,0,0,0,0,0,0,,,,
Ryan Rupe\rupery01,1,1,1,0,0,0,0,0,0,0,0,0,0
Glendon Rusch*\ruschgl01,1,29,50,2,3,0,1,0,3,0.06,0.113,0.06,0.173
B.J. Ryan*\ryanb.01,1,2,0,0,0,0,0,0,0,,,,
Rob Ryan*\ryanro02,/9D,27,27,4,8,0,2,0,4,0.296,0.406,0.407,0.814
Donnie Sadler\sadledo01,684/57D9,49,99,14,22,1,10,3,5,0.222,0.262,0.303,0.565
Olmedo Saenz\saenzol01,D53,76,214,40,67,9,33,1,25,0.313,0.401,0.514,0.915
Tim Salmon\salmoti01,*9D,158,568,108,165,34,97,0,104,0.29,0.404,0.54,0.945
Jesus Sanchez*\sanchje01,1,43,56,6,13,0,4,0,1,0.232,0.246,0.232,0.478
Rey Sanchez\sanchre01,*6,143,509,68,139,1,38,7,28,0.273,0.314,0.322,0.637
Anthony Sanders\sandean01,/9,1,1,1,1,0,0,0,0,1,1,1,2
Reggie Sanders\sandere02,79/8,103,340,43,79,11,37,21,32,0.232,0.302,0.403,0.705
Johan Santana*\santajo02,1,2,1,0,0,0,0,0,0,0,0,0,0
Julio Santana\santaju01,1,35,7,0,0,0,0,0,0,0,0,0,0
F.P. Santangelo#\santaf.01,87/49,81,142,19,28,1,9,3,21,0.197,0.322,0.246,0.568
Benito Santiago\santibe01,2,89,252,22,66,8,45,2,19,0.262,0.31,0.409,0.719
Jose Santiago\santijo03,1,2,0,0,0,0,0,0,0,,,,
Kazuhiro Sasaki\sasakka01,1,4,0,0,0,0,0,0,0,,,,
Luis Saturria\saturlu01,/89,12,5,1,0,0,0,0,1,0,0.167,0,0.167
Scott Sauerbeck\sauersc01,1,72,1,0,0,0,0,0,0,0,0,0,0
Rich Sauveur*\sauveri01,1,1,0,0,0,0,0,0,0,,,,
Bob Scanlan\scanlbo01,/1,2,0,0,0,0,0,0,0,,,,
Curt Schilling\schilcu01,1,26,61,2,13,0,4,0,1,0.213,0.226,0.262,0.488
Curt Schilling\schilcu01,1,13,30,0,5,0,1,0,1,0.167,0.194,0.2,0.394
Curt Schilling\schilcu01,1,13,31,2,8,0,3,0,0,0.258,0.258,0.323,0.581
Jason Schmidt\schmija01,1,10,19,1,0,0,0,0,1,0,0.05,0,0.05
Brian Schneider*\schnebr01,2,45,115,6,27,0,11,0,7,0.235,0.276,0.287,0.563
Scott Schoeneweis*\schoesc01,1,1,3,0,1,0,1,0,0,0.333,0.333,0.333,0.667
Pete Schourek*\schoupe01,1,3,4,0,2,0,0,0,0,0.5,0.5,0.5,1
Steve Schrenk\schrest02,1,18,0,0,0,0,0,0,0,,,,
Rudy Seanez\seaneru01,1,23,0,0,0,0,0,0,0,,,,
Chris Seelbach\seelbch02,/1,2,0,0,0,0,0,0,0,,,,
Kevin Sefcik\sefcike01,78/9D,99,153,15,36,0,10,4,13,0.235,0.3,0.301,0.601
David Segui#\seguida01,3D/9,150,574,93,192,19,103,0,53,0.334,0.388,0.51,0.898
David Segui#\seguida01,D3,93,351,52,118,11,57,0,34,0.336,0.391,0.519,0.909
David Segui#\seguida01,3D/9,57,223,41,74,8,46,0,19,0.332,0.384,0.498,0.881
Fernando Seguignol#\seguife01,379/D,76,162,22,45,10,22,0,9,0.278,0.326,0.512,0.838
Bill Selby*\selbybi01,/4D957,30,46,8,11,0,4,0,1,0.239,0.271,0.261,0.532
Aaron Sele\seleaa01,1,2,3,0,0,0,0,0,0,0,0,0,0
Dan Serafini#\serafda01,1,14,24,1,2,0,2,0,0,0.083,0.083,0.083,0.167
Dan Serafini#\serafda01,/1,3,0,0,0,0,0,0,0,,,,
Dan Serafini#\serafda01,1,11,24,1,2,0,2,0,0,0.083,0.083,0.083,0.167
Scott Servais\servasc01,2,40,109,7,24,1,13,0,9,0.22,0.283,0.284,0.568
Scott Servais\servasc01,2,33,101,6,22,1,13,0,7,0.218,0.273,0.287,0.56
Scott Servais\servasc01,/2,7,8,1,2,0,0,0,2,0.25,0.4,0.25,0.65
Scott Service\servisc01,1,3,0,0,0,0,0,0,0,,,,
Richie Sexson\sexsori01,37D,148,537,89,146,30,91,2,59,0.272,0.349,0.499,0.848
Richie Sexson\sexsori01,73D,91,324,45,83,16,44,1,25,0.256,0.315,0.46,0.774
Richie Sexson\sexsori01,3,57,213,44,63,14,47,1,34,0.296,0.398,0.559,0.957
Chris Sexton\sextoch01,64/5,35,100,9,21,0,10,4,13,0.21,0.31,0.25,0.56
Jeff Shaw\shawje01,1,59,0,0,0,0,0,0,0,,,,
Andy Sheets\sheetan01,6/D3,12,21,1,2,0,1,0,0,0.095,0.095,0.095,0.19
Gary Sheffield\sheffga01,*7/D,141,501,105,163,43,109,4,101,0.325,0.438,0.643,1.081
Scott Sheldon\sheldsc01,6543/278D19,58,124,21,35,4,19,0,10,0.282,0.336,0.468,0.804
Paul Shuey\shueypa01,1,2,0,0,0,0,0,0,0,,,,
Terry Shumpert\shumpte01,745/63D,115,263,52,68,9,40,8,28,0.259,0.34,0.456,0.796
Ruben Sierra#\sierrru01,D,20,60,5,14,1,7,1,4,0.233,0.281,0.283,0.565
Jose Silva\silvajo01,1,48,34,0,6,0,2,0,1,0.176,0.222,0.176,0.399
Bill Simas*\simasbi01,1,5,0,0,0,0,0,0,0,,,,
Chris Singleton*\singlch01,*87/D,147,511,83,130,11,62,22,35,0.254,0.301,0.382,0.683
Mike Sirotka*\sirotmi01,1,2,4,0,0,0,0,0,1,0,0.2,0,0.2
Steve Sisco\siscost01,/475D9,25,27,4,5,1,2,0,3,0.185,0.267,0.296,0.563
Matt Skrmetta#\skrmema01,1,12,2,0,0,0,0,0,0,0,0,0,0
Matt Skrmetta#\skrmema01,/1,4,0,0,0,0,0,0,0,,,,
Matt Skrmetta#\skrmema01,/1,8,2,0,0,0,0,0,0,0,0,0,0
Heathcliff Slocumb\slocuhe01,1,63,1,0,0,0,0,0,0,0,0,0,0
Heathcliff Slocumb\slocuhe01,1,41,1,0,0,0,0,0,0,0,0,0,0
Heathcliff Slocumb\slocuhe01,1,22,0,0,0,0,0,0,0,,,,
Joe Slusarski\slusajo01,1,52,9,1,1,0,1,0,0,0.111,0.111,0.111,0.222
Bob Smith\smithbo06,42830,49,175,21,41,6,26,2,14,0.234,0.293,0.383,0.676
Brian Smith\smithbr03,/1,3,0,0,0,0,0,0,0,,,,
Chuck Smith\smithch07,1,20,40,2,4,0,2,0,0,0.1,0.1,0.1,0.2
Dan Smith\smithda07,/1,2,0,0,0,0,0,0,0,,,,
Mark Smith\smithma03,79/D,104,192,22,47,5,27,2,17,0.245,0.31,0.375,0.685
J.T. Snow*\snowj.01,*3,155,536,82,152,19,96,1,66,0.284,0.365,0.459,0.824
John Snyder\snydejo02,1,22,38,1,3,0,0,0,2,0.079,0.146,0.105,0.252
Luis Sojo\sojolu01,54/36,95,301,33,86,7,37,2,17,0.286,0.325,0.422,0.747
Luis Sojo\sojolu01,42859,61,176,14,50,5,20,1,11,0.284,0.328,0.432,0.76
Luis Sojo\sojolu01,45/36,34,125,19,36,2,17,1,6,0.288,0.321,0.408,0.729
Alfonso Soriano\soriaal01,5/64D,22,50,5,9,2,3,2,1,0.18,0.196,0.36,0.556
Sammy Sosa\sosasa01,*9/8,156,604,106,193,50,138,7,91,0.32,0.406,0.634,1.04
Steve Sparks\sparkst02,/1,3,0,0,0,0,0,0,0,,,,
Justin Speier\speieju01,1,3,2,0,1,0,0,0,0,0.5,0.5,0.5,1
Sean Spencer*\spencse01,/1,8,0,0,0,0,0,0,0,,,,
Shane Spencer\spencsh01,D7/9,73,248,33,70,9,40,1,19,0.282,0.33,0.46,0.789
Stan Spencer\spencst02,/1,8,12,0,4,0,1,0,0,0.333,0.333,0.417,0.75
Bill Spiers*\spierbi01,564/79,124,355,41,107,3,43,7,49,0.301,0.386,0.392,0.777
Scott Spiezio#\spiezsc01,D35/749,123,297,47,72,17,49,1,40,0.242,0.334,0.465,0.799
Jerry Spradlin#\spradje01,1,11,1,0,0,0,0,0,0,0,0,0,0
Jerry Spradlin#\spradje01,1,3,0,0,0,0,0,0,0,,,,
Jerry Spradlin#\spradje01,/1,8,1,0,0,0,0,0,0,0,0,0,0
Ed Sprague\spraged02,53/74D9,106,268,30,65,12,36,0,25,0.243,0.312,0.437,0.749
Ed Sprague\spraged02,35/749,73,157,19,41,10,27,0,13,0.261,0.326,0.529,0.854
Ed Sprague\spraged02,3/759,53,117,17,32,10,25,0,10,0.274,0.336,0.615,0.951
Ed Sprague\spraged02,5/3D,33,111,11,24,2,9,0,12,0.216,0.293,0.306,0.599
Ed Sprague\spraged02,/534,20,40,2,9,0,2,0,3,0.225,0.295,0.275,0.57
Dennis Springer\sprinde01,/1,2,4,0,0,0,0,0,0,0,0,0,0
Russ Springer\sprinru01,1,51,5,0,1,0,0,0,0,0.2,0.2,0.2,0.4
Matt Stairs*\stairma01,9D/38,143,476,74,108,21,81,5,78,0.227,0.333,0.414,0.747
Rob Stanifer\staniro01,/1,3,0,0,0,0,0,0,0,,,,
Mike Stanley\stanlmi02,3D,90,282,33,67,14,46,0,44,0.238,0.339,0.429,0.768
Mike Stanley\stanlmi02,3D,58,185,22,41,10,28,0,30,0.222,0.327,0.411,0.738
Mike Stanley\stanlmi02,3/D,32,97,11,26,4,18,0,14,0.268,0.363,0.464,0.827
Mike Stanton*\stantmi02,1,2,1,1,1,0,0,0,0,1,1,1,2
Gene Stechschulte\stechge01,1,20,0,0,0,0,0,0,0,,,,
