Name,POS,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS
Hipolito Pichardo\pichahi01,1,3,0,0,0,0,0,0,0,,,,
Marc Pisciotta\piscima01,1,23,1,0,0,0,0,0,0,0,0,0,0
Jim Pittsley\pittsji01,1,1,2,0,1,0,0,0,0,0.5,0.5,1,1.5
Erik Plantenberg\planter01,1,34,0,0,0,0,0,0,0,,,,
Phil Plantier*\plantph01,97,52,121,13,30,5,18,0,13,0.248,0.331,0.438,0.769
Phil Plantier*\plantph01,/7,10,8,0,1,0,0,0,2,0.125,0.3,0.125,0.425
Phil Plantier*\plantph01,97,42,113,13,29,5,18,0,11,0.257,0.333,0.46,0.794
Dan Plesac*\plesada01,1,3,0,0,0,0,0,0,0,,,,
Eric Plunk\plunker01,1,3,1,0,0,0,0,0,0,0,0,0,0
Kevin Polcovich\polcoke01,16589,84,245,37,67,4,21,2,21,0.273,0.35,0.396,0.746
Jim Poole*\pooleji02,1,59,0,0,0,0,0,0,0,,,,
Mark Portugal\portuma01,/1,3,4,0,0,0,0,0,0,0,0,0,0
Jorge Posada#\posadjo01,2,60,188,29,47,6,25,1,30,0.25,0.359,0.41,0.768
Scott Pose*\posesc01,79/D8,54,87,19,19,0,5,3,9,0.218,0.292,0.264,0.556
Dante Powell\powelda01,42956,27,39,8,12,1,3,1,4,0.308,0.372,0.41,0.782
Jay Powell\powelja04,1,70,4,0,2,0,1,0,0,0.5,0.5,0.5,1
Arquimedez Pozo\pozoar01,/5,4,15,0,4,0,3,0,0,0.267,0.25,0.333,0.583
Todd Pratt\prattto02,2,39,106,12,30,2,19,0,13,0.283,0.372,0.396,0.768
Curtis Pride*\pridecu01,7D/9,81,164,22,35,3,20,6,24,0.213,0.316,0.341,0.657
Curtis Pride*\pridecu01,7D/9,79,162,21,34,2,19,6,24,0.21,0.314,0.321,0.635
Curtis Pride*\pridecu01,,2,2,1,1,1,1,0,0,0.5,0.5,2,2.5
Tom Prince\princto01,2,47,100,17,22,3,14,0,5,0.22,0.275,0.36,0.635
Harvey Pulliam\pulliha01,79/8,59,67,15,19,3,9,0,5,0.284,0.333,0.463,0.796
Paul Quantrill*\quantpa01,1,4,1,0,0,0,0,0,0,0,0,0,0
Brian Raabe\raabebr01,/45,4,6,0,1,0,0,0,1,0.167,0.286,0.167,0.452
Brian Raabe\raabebr01,/54,2,3,0,0,0,0,0,1,0,0.25,0,0.25
Brian Raabe\raabebr01,/4,2,3,0,1,0,0,0,0,0.333,0.333,0.333,0.667
Scott Radinsky*\radinsc01,1,70,4,0,0,0,0,0,0,0,0,0,0
Brad Radke\radkebr01,1,1,3,0,0,0,0,0,0,0,0,0,0
Brady Raggio\raggibr01,1,15,3,0,0,0,1,0,0,0,0,0,0
Tim Raines#\raineti01,7D,74,271,56,87,4,38,8,41,0.321,0.403,0.454,0.856
Manny Ramirez\ramirma02,*9/D,150,561,99,184,26,88,2,79,0.328,0.415,0.538,0.953
Edgar Ramos\ramosed01,/1,4,3,0,0,0,0,0,0,0,0,0,0
Ken Ramos*\ramoske01,/79,14,12,0,0,0,1,0,2,0,0.133,0,0.133
Joe Randa\randajo01,*54,126,443,58,134,7,60,4,41,0.302,0.366,0.451,0.817
Pat Rapp\rapppa01,1,26,47,3,5,1,2,0,0,0.106,0.106,0.17,0.277
Pat Rapp\rapppa01,1,18,35,3,5,1,2,0,0,0.143,0.143,0.229,0.371
Pat Rapp\rapppa01,/1,8,12,0,0,0,0,0,0,0,0,0,0
Jeff Reboulet\rebouje01,465/D9,99,228,26,54,4,27,3,23,0.237,0.307,0.329,0.636
Jeff Reed*\reedje02,2,90,256,43,76,17,47,2,35,0.297,0.386,0.535,0.921
Jody Reed\reedjo01,4/D,52,112,6,22,0,8,3,10,0.196,0.278,0.214,0.492
Rick Reed\reedri01,1,31,57,6,10,1,5,0,3,0.175,0.217,0.316,0.532
Steve Reed\reedst01,1,62,1,0,0,0,0,0,0,0,0,0,0
Pokey Reese\reesepo01,*6/45,128,397,48,87,4,26,25,31,0.219,0.284,0.287,0.571
Bryan Rekar\rekarbr01,/1,2,4,1,1,0,0,0,0,0.25,0.25,0.25,0.5
Desi Relaford#\relafde01,6,15,38,3,7,0,6,3,5,0.184,0.279,0.316,0.595
Mike Remlinger*\remlimi01,1,70,21,1,2,0,6,0,2,0.095,0.174,0.19,0.364
Edgar Renteria\renteed01,*6,154,617,90,171,4,52,32,45,0.277,0.327,0.34,0.668
Alberto Reyes\reyesal01,1,1,0,0,0,0,0,0,0,,,,
Carlos Reyes\reyesca01,1,2,0,0,0,0,0,0,0,,,,
Dennys Reyes\reyesde01,1,14,9,1,0,0,0,1,1,0,0.1,0,0.1
Shane Reynolds\reynosh01,1,29,53,3,6,0,2,0,2,0.113,0.145,0.17,0.315
Armando Reynoso\reynoar02,1,15,29,3,7,1,3,0,2,0.241,0.281,0.345,0.626
Arthur Rhodes*\rhodear01,1,2,1,0,0,0,0,0,0,0,0,0,0
Brad Rigby\rigbybr01,1,2,3,0,0,0,0,0,0,0,0,0,0
Adam Riggs\riggsad01,/4,9,20,3,4,0,1,1,4,0.2,0.333,0.25,0.583
Ricardo Rincon*\rincori01,1,59,1,0,0,0,0,0,0,0,0,0,0
Billy Ripken\ripkebi01,645/3,71,203,18,56,3,24,0,9,0.276,0.3,0.374,0.674
Cal Ripken\ripkeca01,*5/6,162,615,79,166,17,84,1,56,0.27,0.331,0.402,0.733
Todd Ritchie\ritchto01,1,2,2,0,0,0,0,0,0,0,0,0,0
Kevin Ritz\ritzke01,1,16,35,4,2,0,0,1,4,0.057,0.154,0.057,0.211
Luis Rivera\riverlu01,/64,7,13,2,3,0,3,0,1,0.231,0.286,0.385,0.67
Mariano Rivera\riverma01,1,2,0,0,0,0,0,0,0,,,,
Ruben Rivera\riverru01,/897,17,20,2,5,0,1,2,2,0.25,0.318,0.3,0.618
Joe Roa\roajo01,1,26,15,0,2,0,0,0,1,0.133,0.188,0.133,0.321
Bip Roberts#\roberbi01,745/8,120,431,63,130,4,44,18,28,0.302,0.345,0.385,0.73
Bip Roberts#\roberbi01,75/8,97,346,44,107,1,36,15,21,0.309,0.348,0.379,0.726
Bip Roberts#\roberbi01,47,23,85,19,23,3,8,3,7,0.271,0.333,0.412,0.745
Mike Robertson*\robermi01,/37D9,22,38,3,8,0,4,1,0,0.211,0.268,0.316,0.584
Rich Robertson*\roberri02,1,3,5,0,1,0,0,0,0,0.2,0.2,0.2,0.4
Alex Rodriguez\rodrial01,*6/D,141,587,100,176,23,84,29,41,0.3,0.35,0.496,0.846
Felix Rodriguez\rodrife01,1,24,3,0,0,0,0,0,0,0,0,0,0
Frankie Rodriguez\rodrifr02,1,3,1,0,0,0,0,0,0,0,0,0,0
Henry Rodriguez*\rodrihe02,*7/39,132,476,55,116,26,83,3,42,0.244,0.306,0.479,0.785
Ivan Rodriguez\rodriiv01,*2/D,150,597,98,187,20,77,7,38,0.313,0.36,0.484,0.844
Rich Rodriguez*\rodriri02,1,67,3,1,1,0,0,0,1,0.333,0.5,0.333,0.833
Kenny Rogers*\rogerke01,1,2,3,0,0,0,0,0,0,0,0,0,0
Dan Rohrmeier\rohrmda01,/D3,7,9,4,3,0,2,0,2,0.333,0.455,0.333,0.788
Mel Rojas\rojasme01,1,74,1,0,0,0,0,0,0,0,0,0,0
Mel Rojas\rojasme01,1,53,1,0,0,0,0,0,0,0,0,0,0
Mel Rojas\rojasme01,1,21,0,0,0,0,0,0,0,,,,
Scott Rolen\rolensc01,*5,156,561,93,159,21,92,16,76,0.283,0.377,0.469,0.846
Mandy Romero#\romerma01,2,21,48,7,10,2,4,1,2,0.208,0.24,0.333,0.573
Jose Rosado*\rosadjo01,1/D,2,2,0,0,0,0,0,0,0,0,0,0
Melvin Rosario#\rosarme01,/2,4,3,0,0,0,0,0,0,0,0,0,0
Pete Rose*\rosepe02,/53,11,14,2,2,0,0,0,2,0.143,0.25,0.143,0.393
Matt Ruebel*\ruebema01,1,43,7,0,0,0,0,0,0,0,0,0,0
Kirk Rueter*\rueteki01,1,31,65,5,9,0,5,0,3,0.138,0.176,0.138,0.315
Scott Ruffcorn\ruffcsc01,1,17,6,0,0,0,0,0,1,0,0.143,0,0.143
Bruce Ruffin#\ruffibr01,1,23,0,0,0,0,0,0,0,,,,
Glendon Rusch*\ruschgl01,1,2,3,0,0,0,0,0,0,0,0,0,0
Ken Ryan\ryanke01,1,22,0,0,0,0,0,0,0,,,,
Bret Saberhagen\saberbr01,/1,1,1,0,0,0,0,0,0,0,0,0,0
A.J. Sager\sagera.01,1,2,0,0,0,0,0,0,0,,,,
Marc Sagmoen*\sagmoma01,9/73D,21,43,2,6,1,4,0,2,0.14,0.174,0.256,0.43
Tim Salmon\salmoti01,*9/D,157,582,95,172,33,129,9,95,0.296,0.394,0.517,0.911
Juan Samuel\samueju01,D/5349,45,95,13,27,3,15,5,10,0.284,0.364,0.516,0.88
Rey Sanchez\sanchre01,46/5,135,343,35,94,2,27,4,16,0.274,0.307,0.353,0.66
Rey Sanchez\sanchre01,64/5,97,205,14,51,1,12,4,11,0.249,0.287,0.307,0.594
Rey Sanchez\sanchre01,42831,38,138,21,43,1,15,0,5,0.312,0.338,0.42,0.758
Ryne Sandberg\sandbry01,*4/D,135,447,54,118,12,64,7,28,0.264,0.308,0.403,0.711
Deion Sanders*\sandede02,*87,115,465,53,127,5,23,56,34,0.273,0.329,0.363,0.693
Reggie Sanders\sandere02,9,86,312,52,79,19,56,13,42,0.253,0.347,0.51,0.857
Scott Sanders\sandesc02,1/D,2,0,0,0,0,0,0,0,,,,
Scott Sanders\sandesc02,1,1,0,0,0,0,0,0,0,,,,
Scott Sanders\sandesc02,1/D,1,0,0,0,0,0,0,0,,,,
Julio Santana\santaju01,1,2,2,0,1,0,0,0,0,0.5,0.5,0.5,1
F.P. Santangelo#\santaf.01,9758/46,130,350,56,87,5,31,8,50,0.249,0.379,0.374,0.753
Benito Santiago\santibe01,2/D,97,341,31,83,13,42,1,17,0.243,0.279,0.387,0.667
Jose Santiago\santijo03,/1,1,0,0,0,0,0,0,0,,,,
Tony Saunders*\saundto01,1,22,37,2,3,1,1,0,2,0.081,0.128,0.162,0.29
Steve Scarsone\scarsst01,/4587,5,10,0,1,0,0,1,2,0.1,0.25,0.1,0.35
Curt Schilling\schilcu01,1,34,81,4,14,0,1,1,1,0.173,0.181,0.185,0.366
Jason Schmidt\schmija01,1,30,56,2,6,0,2,0,2,0.107,0.138,0.143,0.281
Pete Schourek*\schoupe01,1,19,24,1,4,1,2,1,0,0.167,0.167,0.292,0.458
Tim Scott\scottti01,1,16,0,0,0,0,0,0,0,,,,
Tim Scott\scottti01,1,14,0,0,0,0,0,0,0,,,,
Tim Scott\scottti01,/1,2,0,0,0,0,0,0,0,,,,
Kevin Sefcik\sefcike01,46/5,61,119,11,32,2,6,1,4,0.269,0.298,0.345,0.643
David Segui#\seguida01,*3,125,459,75,141,21,68,1,57,0.307,0.38,0.505,0.886
Kevin Seitzer\seitzke01,D35,64,198,27,53,2,24,0,18,0.268,0.326,0.369,0.694
Aaron Sele\seleaa01,1,1,2,0,0,0,0,0,0,0,0,0,0
Dan Serafini#\serafda01,/1,1,0,0,0,0,0,0,0,,,,
Scott Servais\servasc01,*2/D3,122,385,36,100,6,45,0,24,0.26,0.311,0.361,0.672
Scott Service\servisc01,1,6,0,0,0,0,0,0,0,,,,
Scott Service\servisc01,/1,4,0,0,0,0,0,0,0,,,,
Scott Service\servisc01,1,2,0,0,0,0,0,0,0,,,,
Richie Sexson\sexsori01,/3D,5,11,1,3,0,0,0,0,0.273,0.273,0.273,0.545
Jeff Shaw\shawje01,1,75,3,0,0,0,0,0,0,0,0,0,0
Danny Sheaffer\sheafda01,57/2948,76,132,10,33,0,11,1,8,0.25,0.296,0.288,0.584
Andy Sheets\sheetan01,23498,32,89,18,22,4,9,2,7,0.247,0.299,0.416,0.715
Gary Sheffield\sheffga01,*9/D,135,444,86,111,21,71,11,121,0.25,0.424,0.446,0.87
Scott Sheldon\sheldsc01,16589,13,24,2,6,1,2,0,1,0.25,0.308,0.375,0.683
Craig Shipley\shiplcr01,64/35,63,139,22,38,5,19,1,7,0.273,0.306,0.446,0.752
Paul Shuey\shueypa01,1,2,1,0,0,0,0,0,0,0,0,0,0
Terry Shumpert\shumpte01,/4579,13,33,4,9,1,6,0,3,0.273,0.324,0.455,0.779
Ruben Sierra#\sierrru01,79/D,39,138,10,32,3,12,0,9,0.232,0.277,0.377,0.654
Ruben Sierra#\sierrru01,79,25,90,6,22,2,7,0,6,0.244,0.292,0.389,0.681
Ruben Sierra#\sierrru01,/D79,14,48,4,10,1,5,0,3,0.208,0.25,0.354,0.604
Jose Silva\silvajo01,1,11,7,1,1,0,0,0,0,0.143,0.143,0.143,0.286
Dave Silvestri\silveda01,/56,2,4,0,0,0,0,0,0,0,0,0,0
Bill Simas*\simasbi01,1,3,0,0,0,0,0,0,0,,,,
Mike Simms\simmsmi01,D9/37,59,111,13,28,5,22,0,8,0.252,0.298,0.459,0.757
Randall Simon*\simonra01,/3,13,14,2,6,0,1,0,1,0.429,0.467,0.5,0.967
Mike Sirotka*\sirotmi01,/1,1,1,0,0,0,0,0,0,0,0,0,0
Don Slaught\slaugdo01,/2,20,20,2,0,0,0,0,5,0,0.2,0,0.2
Heathcliff Slocumb\slocuhe01,1,6,0,0,0,0,0,0,0,,,,
Heathcliff Slocumb\slocuhe01,1,4,0,0,0,0,0,0,0,,,,
Heathcliff Slocumb\slocuhe01,1,2,0,0,0,0,0,0,0,,,,
Aaron Small\smallaa01,1,3,1,0,0,0,0,0,0,0,0,0,0
John Smiley*\smilejo01,1,19,40,0,4,0,2,0,0,0.1,0.1,0.125,0.225
John Smiley*\smilejo01,1,19,40,0,4,0,2,0,0,0.1,0.1,0.125,0.225
Lee Smith\smithle02,1,23,0,0,0,0,0,0,0,,,,
Mark Smith\smithma03,97/3D,71,193,29,55,9,35,3,28,0.285,0.374,0.503,0.876
Pete Smith\smithpe02,1,37,30,2,5,0,3,0,1,0.167,0.194,0.267,0.46
John Smoltz\smoltjo01,1,35,79,10,18,0,4,1,9,0.228,0.307,0.266,0.573
Chris Snopek\snopech01,42861,86,298,27,65,5,35,3,18,0.218,0.263,0.319,0.582
J.T. Snow*\snowj.01,*3,157,531,81,149,28,104,6,96,0.281,0.387,0.51,0.898
Clint Sodowsky*\sodowcl01,1,44,2,0,1,0,0,0,0,0.5,0.5,0.5,1
Luis Sojo\sojolu01,4/653,77,215,27,66,2,25,3,16,0.307,0.355,0.372,0.727
Paul Sorrento*\sorrepa01,*3/D,146,457,68,123,31,80,0,51,0.269,0.345,0.514,0.859
Sammy Sosa\sosasa01,*9,162,642,90,161,36,119,22,45,0.251,0.3,0.48,0.779
Tim Spehr\spehrti01,2,25,49,5,9,2,6,1,2,0.184,0.231,0.327,0.557
Tim Spehr\spehrti01,2,17,35,3,6,1,2,0,2,0.171,0.237,0.257,0.494
Tim Spehr\spehrti01,/2,8,14,2,3,1,4,1,0,0.214,0.214,0.5,0.714
Bill Spiers*\spierbi01,56/34,132,291,51,93,4,48,10,61,0.32,0.438,0.481,0.919
Scott Spiezio#\spiezsc01,*4/5,147,538,58,131,14,65,9,44,0.243,0.3,0.388,0.688
Paul Spoljaric\spoljpa01,1,2,1,0,0,0,0,0,0,0,0,0,0
Paul Spoljaric\spoljpa01,1,2,1,0,0,0,0,0,0,0,0,0,0
Jerry Spradlin#\spradje01,1,72,1,0,0,0,0,0,0,0,0,0,0
Ed Sprague\spraged02,*5/D,138,504,63,115,14,48,0,51,0.228,0.306,0.385,0.691
Dennis Springer\sprinde01,1,2,3,0,0,0,0,0,0,0,0,0,0
Russ Springer\sprinru01,1,53,1,0,0,0,0,0,0,0,0,0,0
Scott Stahoviak*\stahosc01,3/D,91,275,33,63,10,33,5,24,0.229,0.301,0.4,0.701
Matt Stairs*\stairma01,97D/3,133,352,62,105,27,73,3,50,0.298,0.386,0.582,0.969
Rob Stanifer\staniro01,1,35,3,1,2,0,1,0,0,0.667,0.75,1,1.75
Andy Stankiewicz\stankan01,46/5D,76,107,11,24,1,5,1,4,0.224,0.25,0.336,0.586
Mike Stanley\stanlmi02,D32,125,347,61,103,16,65,0,54,0.297,0.393,0.507,0.9
Mike Stanley\stanlmi02,D32,97,260,45,78,13,53,0,39,0.3,0.394,0.515,0.91
Mike Stanley\stanlmi02,D3,28,87,16,25,3,12,0,15,0.287,0.388,0.483,0.871
Mike Stanton*\stantmi02,1,2,0,0,0,0,0,0,0,,,,
Terry Steinbach\steinte01,*2/3D,122,447,60,111,12,54,6,35,0.248,0.302,0.394,0.696
Garrett Stephenson\stephga01,1,19,32,0,3,0,1,0,1,0.094,0.121,0.125,0.246
Dave Stevens\steveda01,1,8,1,0,0,0,0,0,0,0,0,0,0
Dave Stevens\steveda01,1,8,1,0,0,0,0,0,0,0,0,0,0
Lee Stevens*\stevele01,3D9/7,137,426,58,128,21,74,1,23,0.3,0.336,0.514,0.85
Andy Stewart\stewaan01,/2D,5,8,1,2,0,0,0,0,0.25,0.25,0.375,0.625
Shannon Stewart\stewash01,8/7D,44,168,25,48,0,22,10,19,0.286,0.368,0.446,0.814
Kelly Stinnett\stinnke01,2/D,30,36,2,9,0,3,0,3,0.25,0.308,0.361,0.669
Kevin Stocker#\stockke01,*6,149,504,51,134,4,40,11,51,0.266,0.335,0.355,0.69
Todd Stottlemyre*\stottto01,1,29,55,6,13,0,4,0,8,0.236,0.333,0.345,0.679
Doug Strange#\strando01,5/473,118,327,40,84,12,47,0,36,0.257,0.332,0.428,0.761
Darryl Strawberry*\strawda01,/D7,11,29,1,3,0,2,0,3,0.103,0.188,0.138,0.325
Everett Stull\stullev01,/1,3,0,0,0,0,0,0,0,,,,
Tanyon Sturtze\sturtta01,/1,1,0,0,0,0,0,0,0,,,,
Chris Stynes\stynech01,16619,49,198,31,69,6,28,11,11,0.348,0.394,0.485,0.879
Scott Sullivan\sullisc01,1,56,7,0,0,0,0,0,0,0,0,0,0
Jeff Suppan\suppaje01,1,1,2,0,0,0,0,0,0,0,0,0,0
B.J. Surhoff*\surhob.01,*7/D35,147,528,80,150,18,88,1,49,0.284,0.345,0.458,0.803
Larry Sutton*\suttola01,3/D7,27,69,9,20,2,8,0,5,0.29,0.338,0.406,0.744
Dale Sveum#\sveumda01,563/4,126,306,30,80,12,47,0,27,0.261,0.319,0.451,0.77
Dave Swartzbaugh\swartda01,/1,2,4,0,0,0,0,0,0,0,0,0,0
Mark Sweeney*\sweenma01,973/8,115,164,16,46,2,23,2,20,0.28,0.358,0.36,0.718
Mark Sweeney*\sweenma01,97/3,44,61,5,13,0,4,0,9,0.213,0.319,0.262,0.582
Mark Sweeney*\sweenma01,9/378,71,103,11,33,2,19,2,11,0.32,0.383,0.417,0.8
Mike Sweeney\sweenmi01,2/D,84,240,30,58,7,31,3,17,0.242,0.306,0.363,0.668
Bill Swift\swiftbi02,1,16,19,2,4,0,2,0,4,0.211,0.375,0.263,0.638
Greg Swindell\swindgr01,1,3,0,0,0,0,0,0,0,,,,
Jeff Tabaka\tabakje01,/1,3,0,0,0,0,0,0,0,,,,
Kevin Tapani\tapanke01,1,12,22,2,3,0,0,1,2,0.136,0.208,0.136,0.345
Tony Tarasco*\tarasto01,9/87D,100,166,26,34,7,26,2,25,0.205,0.313,0.392,0.704
Danny Tartabull\tartada01,/9,3,7,2,0,0,0,0,4,0,0.364,0,0.364
Fernando Tatis\tatisfe01,5,60,223,29,57,8,29,3,14,0.256,0.297,0.404,0.701
Ramon Tatis*\tatisra01,1,54,3,0,0,0,0,0,1,0,0.25,0,0.25
Ed Taubensee*\taubeed01,2/379D,108,254,26,68,10,34,0,22,0.268,0.323,0.457,0.779
Jesus Tavarez#\tavarje01,8/79D,42,69,12,12,0,9,0,4,0.174,0.216,0.246,0.463
Julian Tavarez*\tavarju01,1,84,1,0,0,0,0,0,0,0,0,0,0
Billy Taylor\taylobi04,1,2,0,0,0,0,0,0,0,,,,
Miguel Tejada\tejadmi01,6,26,99,10,20,2,10,2,2,0.202,0.24,0.333,0.574
Amaury Telemaco\telemam01,1,10,9,0,2,0,0,0,1,0.222,0.3,0.222,0.522
Anthony Telford\telfoan01,1,62,15,0,3,0,1,0,0,0.2,0.2,0.267,0.467
Dave Telgheder\telghda01,1,1,2,0,0,0,0,0,0,0,0,0,0
Mickey Tettleton#\tettlmi01,D,17,44,5,4,3,4,0,3,0.091,0.167,0.318,0.485
Bob Tewksbury\tewksbo01,1,3,5,0,1,0,1,0,0,0.2,0.2,0.2,0.4
Frank Thomas\thomafr04,3D,146,530,110,184,35,125,1,109,0.347,0.456,0.611,1.067
Larry Thomas\thomala01,/1,1,0,0,0,0,0,0,0,,,,
Jim Thome*\thomeji01,*3,147,496,104,142,40,102,1,120,0.286,0.423,0.579,1.001
Justin Thompson*\thompju02,1,1,2,0,0,0,0,0,0,0,0,0,0
Mark Thompson\thompma01,/1,6,11,1,2,1,1,0,0,0.182,0.182,0.545,0.727
John Thomson\thomsjo01,1,25,47,2,10,0,5,0,2,0.213,0.245,0.213,0.458
Gary Thurman\thurmga01,/879,11,6,0,1,0,0,0,0,0.167,0.167,0.167,0.333
Mike Thurman\thurmmi01,/1,5,2,1,1,0,0,0,0,0.5,0.5,0.5,1
Mike Timlin\timlimi01,1,2,0,0,0,0,0,0,0,,,,
Mike Timlin\timlimi01,1,2,0,0,0,0,0,0,0,,,,
Ozzie Timmons\timmooz01,/7,6,9,1,3,0,0,0,0,0.333,0.333,0.444,0.778
Lee Tinsley#\tinslle01,7/8D9,49,122,12,24,0,6,2,11,0.197,0.263,0.279,0.542
Andy Tomberlin*\tombean01,/79,6,7,0,2,0,0,0,1,0.286,0.375,0.286,0.661
Brett Tomko\tomkobr01,1,22,36,2,5,0,3,0,1,0.139,0.162,0.167,0.329
Salomon Torres\torresa01,1,12,6,0,0,0,0,0,0,0,0,0,0
Salomon Torres\torresa01,1,12,6,0,0,0,0,0,0,0,0,0,0
Steve Trachsel\trachst01,1,34,60,5,7,0,4,0,5,0.117,0.185,0.167,0.351
Bubba Trammell\trammbu01,9D7,44,123,14,28,4,13,3,15,0.228,0.307,0.366,0.673
Ricky Trlicek\trlicri01,1,9,0,0,0,0,0,0,0,,,,
Ricky Trlicek\trlicri01,/1,9,0,0,0,0,0,0,0,,,,
Mike Trombley\trombmi01,1,7,1,0,0,0,0,0,0,0,0,0,0
Michael Tucker*\tuckemi01,*97,138,499,80,141,14,56,12,44,0.283,0.347,0.445,0.792
Chris Turner\turnech01,/23D9,13,23,4,6,1,2,0,5,0.261,0.393,0.522,0.915
Tim Unroe\unroeti01,1307264,32,16,3,4,2,5,2,2,0.25,0.333,0.688,1.021
Ugueth Urbina\urbinug01,1,59,5,0,0,0,0,0,0,0,0,0,0
Marc Valdes\valdema01,1,47,19,0,2,0,1,0,1,0.105,0.15,0.105,0.255
Ismael Valdez\valdeis01,1,28,57,0,5,0,1,1,3,0.088,0.133,0.105,0.239
Mario Valdez*\valdema02,3/D5,54,115,11,28,1,13,1,17,0.243,0.35,0.33,0.681
Javier Valentin#\valenja01,/2,4,7,1,2,0,0,0,0,0.286,0.286,0.286,0.571
John Valentin\valenjo02,45,143,575,95,176,18,77,7,58,0.306,0.372,0.499,0.871
Jose Valentin#\valenjo03,*6/D,136,494,58,125,17,58,19,39,0.253,0.31,0.407,0.717
Fernando Valenzuela*\valenfe01,1,18,22,1,4,0,2,0,0,0.182,0.182,0.182,0.364
Fernando Valenzuela*\valenfe01,1,14,17,0,3,0,1,0,0,0.176,0.176,0.176,0.353
Fernando Valenzuela*\valenfe01,/1,4,5,1,1,0,1,0,0,0.2,0.2,0.2,0.4
John Vander Wal*\vandejo02,/93D7,76,92,7,16,1,11,1,10,0.174,0.255,0.228,0.483
William VanLandingham\vanlawi01,1,16,26,1,3,0,0,0,1,0.115,0.148,0.154,0.302
Jason Varitek#\varitja01,/2,1,1,0,1,0,0,0,0,1,1,1,2
Greg Vaughn\vaughgr01,7/D,120,361,60,78,18,57,7,56,0.216,0.322,0.393,0.716
Mo Vaughn*\vaughmo01,*3/D,141,527,91,166,35,96,2,86,0.315,0.42,0.56,0.98
Jorge Velandia\velanjo01,/645,14,29,0,3,0,0,0,1,0.103,0.133,0.172,0.306
Randy Velarde\velarra01,,1,0,0,0,0,0,0,0,,,,
Robin Ventura*\venturo01,5,54,183,27,48,6,26,0,34,0.262,0.373,0.426,0.799
Dario Veras\verasda01,1,21,0,0,0,0,0,0,0,,,,
Quilvio Veras#\verasqu01,*4,145,539,74,143,3,45,33,72,0.265,0.357,0.328,0.685
Dave Veres\veresda01,1,50,1,0,1,0,0,0,0,1,1,1,2
Randy Veres\veresra01,1,1,0,0,0,0,0,0,0,,,,
Jose Vidro#\vidrojo01,5/4D,67,169,19,42,2,17,1,11,0.249,0.297,0.367,0.664
Ron Villone*\villoro01,1,4,1,0,0,0,0,0,0,0,0,0,0
Fernando Vina*\vinafe01,4/D,79,324,37,89,4,28,8,12,0.275,0.312,0.361,0.673
Joe Vitiello\vitiejo01,9D7/3,51,130,11,31,5,18,0,14,0.238,0.322,0.4,0.722
Jose Vizcaino#\vizcajo01,*6/4,151,568,77,151,5,50,8,48,0.266,0.323,0.35,0.673
Omar Vizquel#\vizquom01,*6,153,565,89,158,5,49,43,57,0.28,0.347,0.368,0.715
Jack Voigt\voigtja01,73/598D,72,151,20,37,8,22,1,19,0.245,0.331,0.49,0.821
Ed Vosberg*\vosbeed01,1,16,0,0,0,0,0,0,0,,,,
Ed Vosberg*\vosbeed01,1,16,0,0,0,0,0,0,0,,,,
Terrell Wade*\wadete01,1,12,12,0,3,0,1,0,2,0.25,0.357,0.25,0.607
Billy Wagner*\wagnebi02,1,61,1,0,0,0,0,0,0,0,0,0,0
Paul Wagner\wagnepa01,1,15,1,0,0,0,0,0,0,0,0,0,0
Paul Wagner\wagnepa01,1,14,1,0,0,0,0,0,0,0,0,0,0
Paul Wagner\wagnepa01,/1,1,0,0,0,0,0,0,0,,,,
Dave Wainhouse*\wainhda01,1,24,2,0,0,0,0,0,0,0,0,0,0
Tim Wakefield\wakefti01,1,1,1,0,0,0,0,0,0,0,0,0,0
Matt Walbeck#\walbema01,2,47,137,18,38,3,10,3,12,0.277,0.331,0.365,0.696
Jamie Walker*\walkeja01,1,2,0,0,0,0,0,0,0,,,,
Larry Walker*\walkela01,*9/38D,153,568,143,208,49,130,33,78,0.366,0.452,0.72,1.172
Todd Walker*\walketo04,5/4D,52,156,15,37,3,16,7,11,0.237,0.288,0.353,0.641
Donne Wall\walldo01,/1,7,10,0,1,0,0,0,1,0.1,0.182,0.1,0.282
Jeff Wallace*\wallaje01,1,11,0,0,0,0,0,0,0,,,,
Jerome Walton\waltoje01,9/738D,26,68,8,20,3,9,0,4,0.294,0.333,0.441,0.775
Turner Ward#\wardtu01,897,71,167,33,59,7,33,4,18,0.353,0.42,0.587,1.007
John Wasdin\wasdijo01,1,3,0,0,0,0,0,0,0,,,,
Pat Watkins\watkipa01,8,17,29,2,6,0,0,1,0,0.207,0.207,0.276,0.483
Lenny Webster\webstle01,2/D,98,259,29,66,7,37,0,22,0.255,0.317,0.375,0.691
John Wehner\wehnejo01,97/58,44,36,8,10,0,2,1,2,0.278,0.333,0.333,0.667
Walt Weiss#\weisswa01,*6,121,393,52,106,4,38,5,66,0.27,0.377,0.384,0.761
Bob Wells\wellsbo01,1,3,0,1,0,0,0,0,1,,1,,
Turk Wendell#\wendetu01,1,63,5,1,0,0,0,0,1,0,0.167,0,0.167
Turk Wendell#\wendetu01,1,51,3,1,0,0,0,0,1,0,0.25,0,0.25
