Name,POS,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS
Jose Ortiz\ortizjo04,4/D,11,42,4,7,0,3,1,3,0.167,0.217,0.167,0.384
Jose Ortiz\ortizjo04,4,53,204,38,52,13,35,3,14,0.255,0.314,0.495,0.809
Ramon Ortiz\ortizra02,1,2,7,0,0,0,0,0,0,0,0,0,0
Russ Ortiz\ortizru01,1,32,67,6,13,0,6,0,5,0.194,0.247,0.284,0.53
Keith Osik\osikke01,602318,56,120,9,25,2,13,1,13,0.208,0.299,0.292,0.591
Jimmy Osting\ostinji01,/1,3,0,0,0,0,0,0,0,,,,
Roy Oswalt\oswalro01,1,26,47,3,9,0,3,0,1,0.191,0.208,0.213,0.421
Lyle Overbay*\overbly01,,2,2,0,1,0,0,0,0,0.5,0.5,0.5,1
Eric Owens\owenser01,98/D7,119,400,51,101,5,28,8,29,0.253,0.302,0.335,0.637
Vicente Padilla\padilvi01,1,21,3,1,1,0,0,0,1,0.333,0.5,0.667,1.167
Lance Painter*\paintla01,1,13,0,0,0,0,0,0,0,,,,
Lance Painter*\paintla01,1,13,0,0,0,0,0,0,0,,,,
Orlando Palmeiro*\palmeor01,D97/8,104,230,29,56,2,23,6,25,0.243,0.319,0.322,0.641
Rafael Palmeiro*\palmera01,*3D,160,600,98,164,47,123,1,101,0.273,0.381,0.563,0.944
Dean Palmer\palmede01,D,57,216,34,48,11,40,4,27,0.222,0.317,0.426,0.743
Jose Paniagua\paniajo01,1,3,1,0,0,0,0,0,0,0,0,0,0
Craig Paquette\paquecr01,5793/4,123,340,47,96,15,64,3,18,0.282,0.326,0.465,0.791
Chan Ho Park\parkch01,1,34,69,6,10,0,4,0,5,0.145,0.203,0.188,0.391
Chad Paronto\paronch01,1,3,0,0,0,0,0,0,0,,,,
Steve Parris\parrist01,1,1,1,0,0,0,0,0,0,0,0,0,0
John Parrish*\parrijo01,1,2,0,0,0,0,0,0,0,,,,
Corey Patterson*\patteco01,87/9,59,131,26,29,4,14,4,6,0.221,0.266,0.336,0.602
Danny Patterson\patteda04,1,4,0,0,0,0,0,0,0,,,,
Jarrod Patterson*\patteja01,5,13,41,6,11,2,4,0,0,0.268,0.302,0.488,0.79
Josh Paul\pauljo01,2,57,139,20,37,3,18,6,13,0.266,0.327,0.41,0.737
Carl Pavano\pavanca01,/1,8,13,0,1,0,0,0,0,0.077,0.077,0.077,0.154
Jay Payton\paytoja01,8,104,361,44,92,8,34,4,18,0.255,0.298,0.371,0.669
Angel Pena\penaan01,2,22,54,3,11,1,2,0,1,0.204,0.214,0.278,0.492
Carlos Pena*\penaca01,3/D,22,62,6,16,3,12,0,10,0.258,0.361,0.5,0.861
Elvis Pena#\penael01,4,15,40,5,9,0,6,2,6,0.225,0.333,0.275,0.608
Brad Penny\pennybr01,1,29,62,5,10,0,1,0,1,0.161,0.175,0.21,0.384
Troy Percival\percitr01,1,3,0,0,0,0,0,0,0,,,,
Eddie Perez\perezed02,/2,5,10,0,3,0,0,0,0,0.3,0.3,0.3,0.6
Neifi Perez#\perezne01,*6/4,136,581,83,162,8,59,9,26,0.279,0.309,0.396,0.705
Neifi Perez#\perezne01,6,87,382,65,114,7,47,6,16,0.298,0.326,0.445,0.771
Neifi Perez#\perezne01,42890,49,199,18,48,1,12,3,10,0.241,0.277,0.302,0.579
Odalis Perez*\perezod01,1,24,26,1,5,0,1,0,0,0.192,0.222,0.231,0.453
Robert Perez\perezro01,/89D,8,20,1,4,0,0,0,1,0.2,0.238,0.25,0.488
Robert Perez\perezro01,/89D,6,15,1,4,0,0,0,1,0.267,0.313,0.333,0.646
Robert Perez\perezro01,/9,2,5,0,0,0,0,0,0,0,0,0,0
Santiago Perez#\perezsa01,2215045,43,81,13,16,0,4,5,15,0.198,0.32,0.21,0.529
Timo Perez*\perezti01,32021,85,239,26,59,5,22,1,12,0.247,0.287,0.356,0.643
Tomas Perez#\perezto03,4/569,62,135,11,41,3,19,0,7,0.304,0.347,0.437,0.784
Herbert Perry\perryhe01,53D,92,285,38,73,7,32,2,23,0.256,0.326,0.411,0.736
Robert Person\persoro01,1,31,67,4,8,2,6,0,3,0.119,0.157,0.224,0.381
Chris Peters*\peterch01,1,13,11,1,1,0,0,0,0,0.091,0.091,0.091,0.182
Kyle Peterson*\peterky01,/1,3,5,1,1,0,1,0,0,0.2,0.2,0.4,0.6
Mark Petkovsek\petkoma01,1,4,1,0,0,0,0,0,0,0,0,0,0
Ben Petrick\petribe01,42769,85,244,41,58,11,39,3,31,0.238,0.327,0.459,0.786
Andy Pettitte*\pettian01,1,2,4,0,0,0,0,0,0,0,0,0,0
Adam Pettyjohn\pettyad01,1,1,2,0,0,0,0,0,0,0,0,0,0
Josh Phelps\phelpjo01,/2,8,12,3,0,0,1,1,2,0,0.143,0,0.143
Travis Phelps\phelptr01,1,4,0,0,0,0,0,0,0,,,,
Jason Phillips\phillja04,/2,6,7,2,1,0,0,0,0,0.143,0.143,0.286,0.429
Adam Piatt\piattad01,9/D,36,95,9,20,0,6,0,13,0.211,0.3,0.284,0.584
Mike Piazza\piazzmi01,*2/D,141,503,81,151,36,94,0,67,0.3,0.384,0.573,0.957
Hipolito Pichardo\pichahi01,1,6,0,0,0,0,0,0,0,,,,
Calvin Pickering*\pickeca01,3/D,21,54,4,15,3,8,0,8,0.278,0.371,0.463,0.834
Calvin Pickering*\pickeca01,,4,4,0,1,0,1,0,0,0.25,0.25,0.25,0.5
Calvin Pickering*\pickeca01,3/D,17,50,4,14,3,7,0,8,0.28,0.379,0.48,0.859
Juan Pierre*\pierrju01,*8,156,617,108,202,2,55,46,41,0.327,0.378,0.415,0.793
Chris Piersoll\piersch01,1,11,0,0,0,0,0,0,0,,,,
A.J. Pierzynski*\pierza.01,*2/D,114,381,51,110,7,55,1,16,0.289,0.322,0.441,0.763
Dan Plesac*\plesada01,1,4,0,0,0,0,0,0,0,,,,
Scott Podsednik*\podsesc01,/789,5,6,1,1,0,3,0,0,0.167,0.167,0.5,0.667
Placido Polanco\polanpl01,564/D,144,564,87,173,3,38,12,25,0.307,0.342,0.383,0.725
Cliff Politte\politcl01,1,22,2,1,0,0,0,0,1,0,0.333,0,0.333
Sidney Ponson\ponsosi01,1,2,3,0,0,0,0,0,0,0,0,0,0
Bo Porter\portebo03,798/D,48,87,18,20,1,6,3,9,0.23,0.296,0.356,0.652
Jorge Posada#\posadjo01,*2/D3,138,484,59,134,22,95,2,62,0.277,0.363,0.475,0.838
Lou Pote\potelo01,1,5,0,0,0,0,0,0,0,,,,
Brian Powell\powelbr01,/1,1,1,0,0,0,0,0,0,0,0,0,0
Dante Powell\powelda01,/798,13,6,5,2,0,0,0,0,0.333,0.333,0.333,0.667
Jay Powell\powelja04,1,68,1,0,0,0,0,0,0,0,0,0,0
Jay Powell\powelja04,1,32,1,0,0,0,0,0,0,0,0,0,0
Jay Powell\powelja04,1,36,0,0,0,0,0,0,0,,,,
Todd Pratt\prattto02,42769,80,173,18,32,4,11,1,34,0.185,0.327,0.301,0.628
Todd Pratt\prattto02,2,45,80,6,13,2,4,1,15,0.163,0.306,0.3,0.606
Todd Pratt\prattto02,42769,35,93,12,19,2,7,0,19,0.204,0.345,0.301,0.646
Curtis Pride*\pridecu01,7/9D8,36,76,8,19,1,9,3,9,0.25,0.345,0.355,0.7
Tom Prince\princto01,2,64,196,19,43,7,23,3,12,0.219,0.284,0.357,0.641
Bret Prinz\prinzbr01,1,44,0,0,0,0,0,0,0,,,,
Luke Prokopec*\prokolu01,1,28,36,1,7,0,0,0,0,0.194,0.194,0.222,0.417
Albert Pujols\pujolal01,5379/D,161,590,112,194,37,130,1,69,0.329,0.403,0.61,1.013
Bill Pulsipher*\pulsibi01,1,4,0,0,0,0,0,0,0,,,,
Bill Pulsipher*\pulsibi01,1,4,0,0,0,0,0,0,0,,,,
Nick Punto#\puntoni01,/6,4,5,0,2,0,0,0,0,0.4,0.4,0.4,0.8
Paul Quantrill*\quantpa01,1,4,0,0,0,0,0,0,0,,,,
Ruben Quevedo\queveru01,1,10,16,1,4,0,1,0,0,0.25,0.25,0.25,0.5
Mark Quinn\quinnma01,97D,118,453,57,122,17,60,9,12,0.269,0.298,0.459,0.757
Brad Radke\radkebr01,1,2,4,0,2,0,0,0,0,0.5,0.5,0.5,1
Tim Raines#\raineti01,7/D,51,89,14,27,1,9,1,18,0.303,0.413,0.449,0.862
Tim Raines#\raineti01,/8,47,78,13,24,0,4,1,18,0.308,0.433,0.436,0.869
Tim Raines\raineti02,7,7,23,6,4,0,0,3,3,0.174,0.269,0.261,0.53
Tim Raines#\raineti01,/7D,4,11,1,3,1,5,0,0,0.273,0.25,0.545,0.795
Aramis Ramirez\ramirar01,*5,158,603,83,181,34,112,5,40,0.3,0.35,0.536,0.885
Julio Ramirez\ramirju02,42954,22,37,2,3,0,1,2,2,0.081,0.128,0.081,0.209
Manny Ramirez\ramirma02,D7,142,529,93,162,41,125,0,81,0.306,0.405,0.609,1.014
Joe Randa\randajo01,*5D/4,151,581,59,147,13,83,3,42,0.253,0.307,0.386,0.693
Cody Ransom\ransoco01,/6,9,7,1,0,0,0,0,0,0,0,0,0
Pat Rapp\rapppa01,1,2,5,0,0,0,0,0,0,0,0,0,0
Britt Reames\reamebr01,1,41,17,2,2,1,2,0,4,0.118,0.286,0.294,0.58
Jeff Reboulet\rebouje01,64/57,94,214,35,57,3,22,0,33,0.266,0.367,0.397,0.764
Tim Redding\redditi01,1,12,14,0,3,0,1,0,0,0.214,0.214,0.214,0.429
Tike Redman*\redmaju01,42956,37,125,8,28,1,4,3,4,0.224,0.246,0.296,0.542
Mike Redmond\redmomi01,2,48,141,19,44,4,14,0,13,0.312,0.376,0.426,0.801
Rick Reed\reedri01,1,19,40,2,5,0,4,0,1,0.125,0.143,0.15,0.293
Rick Reed\reedri01,1,19,40,2,5,0,4,0,1,0.125,0.143,0.15,0.293
Steve Reed\reedst01,1,38,0,0,0,0,0,0,0,,,,
Steve Reed\reedst01,1,1,0,0,0,0,0,0,0,,,,
Steve Reed\reedst01,1,37,0,0,0,0,0,0,0,,,,
Pokey Reese\reesepo01,64,133,428,50,96,9,40,25,34,0.224,0.284,0.343,0.627
Dan Reichert\reichda01,1,2,5,0,0,0,0,0,0,0,0,0,0
Brian Reith\reithbr01,/1,9,12,0,3,0,2,1,0,0.25,0.25,0.25,0.5
Chris Reitsma\reitsch01,1,36,48,3,5,0,1,0,2,0.104,0.157,0.125,0.282
Bryan Rekar\rekarbr01,1,1,2,0,0,0,0,0,0,0,0,0,0
Desi Relaford#\relafde01,465/1,120,301,43,91,8,36,13,27,0.302,0.364,0.472,0.836
Mike Remlinger*\remlimi01,1,71,2,0,0,0,0,0,0,0,0,0,0
Edgar Renteria\renteed01,*6/3D,141,493,54,128,10,57,17,39,0.26,0.314,0.371,0.685
Alberto Reyes\reyesal01,1,17,3,1,1,0,0,0,0,0.333,0.333,0.333,0.667
Dennys Reyes\reyesde01,1,36,11,0,2,0,0,0,0,0.182,0.182,0.182,0.364
Shane Reynolds\reynosh01,1,27,52,4,4,1,4,0,1,0.077,0.094,0.135,0.229
Armando Reynoso\reynoar02,/1,8,10,0,1,0,2,0,0,0.1,0.1,0.2,0.3
Arthur Rhodes*\rhodear01,1,3,1,0,0,0,0,0,0,0,0,0,0
Chris Richard*\richach01,98D3,136,483,74,128,15,61,11,45,0.265,0.335,0.435,0.77
John Riedling\riedljo01,1,29,1,0,0,0,0,0,0,0,0,0,0
Paul Rigdon\rigdopa01,1,14,20,1,4,0,1,0,0,0.2,0.2,0.2,0.4
Jerrod Riggan\riggaje01,1,35,2,0,0,0,0,0,0,0,0,0,0
Adam Riggs\riggsad01,42830,12,36,2,7,0,1,1,2,0.194,0.237,0.222,0.459
Jose Rijo\rijojo01,1,13,0,0,0,0,0,0,0,,,,
Juan Rincon\rincoju01,/1,1,1,0,1,0,0,0,0,1,1,1,2
Ricardo Rincon*\rincori01,1,3,0,0,0,0,0,0,0,,,,
Armando Rios*\riosar01,97/8,95,319,38,83,14,50,3,36,0.26,0.332,0.464,0.796
Armando Rios*\riosar01,97/8,93,316,38,82,14,49,3,34,0.259,0.33,0.465,0.795
Armando Rios*\riosar01,/9,2,3,0,1,0,1,0,2,0.333,0.5,0.333,0.833
Cal Ripken\ripkeca01,*5D,128,477,43,114,14,68,0,26,0.239,0.276,0.361,0.637
Todd Ritchie\ritchto01,1,32,59,1,9,0,3,0,3,0.153,0.194,0.186,0.38
Luis Rivas\rivaslu01,*4,153,563,70,150,7,47,31,40,0.266,0.319,0.362,0.682
Juan Rivera\riverju01,/98,3,4,0,0,0,0,0,0,0,0,0,0
Mariano Rivera\riverma01,1,5,0,0,0,0,0,0,0,,,,
Mike Rivera\rivermi02,/2,4,12,2,4,0,1,0,0,0.333,0.333,0.5,0.833
Ruben Rivera\riverru01,897,117,263,37,67,10,34,6,21,0.255,0.321,0.426,0.747
Brian Roberts#\roberbr01,64/D,75,273,42,69,2,17,12,13,0.253,0.284,0.341,0.624
Dave Roberts*\roberda07,/78D9,15,12,3,4,0,2,0,1,0.333,0.385,0.417,0.801
Grant Roberts\robergr01,1,16,3,0,0,0,0,0,0,0,0,0,0
Willis Roberts\roberwi01,1,2,4,0,1,0,0,0,0,0.25,0.25,0.25,0.5
Kerry Robinson*\robinke02,789,114,186,34,53,1,15,11,12,0.285,0.33,0.344,0.674
John Rocker\rockejo01,1,30,0,0,0,0,0,0,0,,,,
John Rocker\rockejo01,1,28,0,0,0,0,0,0,0,,,,
John Rocker\rockejo01,1,2,0,0,0,0,0,0,0,,,,
Alex Rodriguez\rodrial01,*6/D,162,632,133,201,52,135,18,75,0.318,0.399,0.622,1.021
Felix Rodriguez\rodrife01,1,77,0,0,0,0,0,0,0,,,,
Frankie Rodriguez\rodrifr02,/1,6,1,0,0,0,0,0,0,0,0,0,0
Henry Rodriguez*\rodrihe02,/D,5,8,0,0,0,0,0,0,0,0,0,0
Ivan Rodriguez\rodriiv01,2/D,111,442,70,136,25,65,10,23,0.308,0.347,0.541,0.888
Rich Rodriguez*\rodriri02,1,2,0,0,0,0,0,0,0,,,,
Wilfredo Rodriguez*\rodriwi01,/1,2,0,0,0,0,0,0,0,,,,
Kenny Rogers*\rogerke01,1,1,2,0,0,0,0,0,0,0,0,0,0
Scott Rolen\rolensc01,*5,151,554,96,160,25,107,16,74,0.289,0.378,0.498,0.876
Jimmy Rollins#\rolliji01,*6,158,656,97,180,14,54,46,48,0.274,0.323,0.419,0.743
Damian Rolls\rollsda01,48/7D5,81,237,33,62,2,12,12,10,0.262,0.291,0.342,0.633
J.C. Romero#\romerj.01,1,1,2,1,1,0,0,0,0,0.5,0.5,1,1.5
Brian Rose\rosebr01,1,3,1,0,0,0,0,0,0,0,0,0,0
Brian Rose\rosebr01,/1,3,1,0,0,0,0,0,0,0,0,0,0
Aaron Rowand\rowanaa01,789,63,123,21,36,4,20,5,15,0.293,0.385,0.431,0.816
Kirk Rueter*\rueteki01,1,34,58,5,10,0,5,0,5,0.172,0.234,0.172,0.407
Johnny Ruffin\ruffijo01,/1,3,0,0,0,0,0,0,0,,,,
Ryan Rupe\rupery01,1,1,3,1,1,0,0,0,0,0.333,0.333,0.667,1
Glendon Rusch*\ruschgl01,1,31,54,0,3,0,5,0,1,0.056,0.073,0.056,0.128
B.J. Ryan*\ryanb.01,1,4,1,0,0,0,0,0,0,0,0,0,0
Rob Ryan*\ryanro02,/8D9,8,8,0,0,0,0,0,0,0,0,0,0
Rob Ryan*\ryanro02,,1,1,0,0,0,0,0,0,0,0,0,0
Rob Ryan*\ryanro02,/8D9,7,7,0,0,0,0,0,0,0,0,0,0
CC Sabathia*\sabatc.01,1,2,4,0,0,0,0,0,0,0,0,0,0
Erik Sabel\sabeler01,1,37,0,0,0,0,0,0,0,,,,
Donnie Sadler\sadledo01,4657/98D,93,185,28,30,1,5,7,18,0.162,0.243,0.211,0.454
Donnie Sadler\sadledo01,46/789D,39,84,9,17,1,3,3,9,0.202,0.28,0.274,0.553
Donnie Sadler\sadledo01,54/9678D,54,101,19,13,0,2,4,9,0.129,0.212,0.158,0.371
Olmedo Saenz\saenzol01,D35,106,305,33,67,9,32,0,19,0.22,0.291,0.384,0.675
Tim Salmon\salmoti01,*9D,137,475,63,108,17,49,9,96,0.227,0.365,0.383,0.748
Alex Sanchez*\sanchal03,29068,30,68,7,14,0,4,6,5,0.206,0.26,0.309,0.569
Jesus Sanchez*\sanchje01,1,17,17,2,4,0,1,0,0,0.235,0.235,0.235,0.471
Rey Sanchez\sanchre01,*6,149,544,56,153,0,37,11,15,0.281,0.3,0.336,0.637
Rey Sanchez\sanchre01,6,100,390,46,118,0,28,9,11,0.303,0.322,0.364,0.686
Rey Sanchez\sanchre01,6,49,154,10,35,0,9,2,4,0.227,0.245,0.266,0.512
Jared Sandberg\sandbja01,42858,39,136,13,28,1,15,1,10,0.206,0.265,0.279,0.545
Anthony Sanders\sandean01,/79,9,17,1,3,0,2,0,2,0.176,0.263,0.294,0.557
Deion Sanders*\sandede02,7/8D9,32,75,6,13,1,4,3,4,0.173,0.235,0.24,0.475
Reggie Sanders\sandere02,*9,126,441,84,116,33,90,14,46,0.263,0.337,0.549,0.886
Johan Santana*\santajo02,1,1,0,0,0,0,0,0,0,,,,
Pedro Santana\santape01,/4,1,0,0,0,0,0,0,0,,,,
F.P. Santangelo#\santaf.01,4/85D9,32,71,16,14,0,8,1,11,0.197,0.341,0.254,0.594
Benito Santiago\santibe01,*2/3,133,477,39,125,6,45,5,23,0.262,0.295,0.369,0.664
Jose Santiago\santijo03,1,50,3,0,0,0,0,0,1,0,0.25,0,0.25
Jose Santiago\santijo03,1,50,3,0,0,0,0,0,1,0,0.25,0,0.25
Angel Santos#\santoan01,/4,9,16,2,2,0,1,0,2,0.125,0.211,0.188,0.398
Kazuhiro Sasaki\sasakka01,1,3,0,0,0,0,0,0,0,,,,
Luis Saturria\saturlu01,/879,13,5,0,1,0,1,1,0,0.2,0.2,0.4,0.6
Scott Sauerbeck\sauersc01,1,66,2,0,0,0,0,0,0,0,0,0,0
Bob Scanlan\scanlbo01,1,15,0,0,0,0,0,0,0,,,,
Curt Schilling\schilcu01,1,34,83,4,11,0,1,0,1,0.133,0.143,0.145,0.287
Jason Schmidt\schmija01,1,23,49,5,8,2,4,0,1,0.163,0.18,0.286,0.466
Jason Schmidt\schmija01,1,12,23,2,4,1,1,0,0,0.174,0.174,0.304,0.478
Jason Schmidt\schmija01,1,11,26,3,4,1,3,0,1,0.154,0.185,0.269,0.454
Brian Schneider*\schnebr01,2,27,41,4,13,1,6,0,6,0.317,0.396,0.463,0.859
Scott Schoeneweis*\schoesc01,1,1,0,0,0,0,0,0,2,,1,,
Pete Schourek*\schoupe01,1,1,0,0,0,0,0,0,0,,,,
Scott Seabol\seabosc01,/D,1,1,0,0,0,0,0,0,0,0,0,0
Rudy Seanez\seaneru01,1,37,0,0,0,0,0,0,0,,,,
Rudy Seanez\seaneru01,1,25,0,0,0,0,0,0,0,,,,
Rudy Seanez\seaneru01,1,12,0,0,0,0,0,0,0,,,,
Chris Seelbach\seelbch02,/1,5,0,0,0,0,0,0,0,,,,
Kevin Sefcik\sefcike01,,1,1,0,0,0,0,0,0,0,0,0,0
David Segui#\seguida01,3D,82,292,48,88,10,46,1,49,0.301,0.406,0.473,0.879
Fernando Seguignol#\seguife01,/379,46,50,0,7,0,5,0,2,0.14,0.185,0.18,0.365
Bill Selby*\selbybi01,19450,36,92,7,21,2,12,0,5,0.228,0.273,0.391,0.664
Aaron Sele\seleaa01,1,3,6,2,1,0,1,0,0,0.167,0.167,0.167,0.333
Wascar Serrano\serrawa01,1,20,9,0,1,0,0,0,0,0.111,0.111,0.111,0.222
Scott Servais\servasc01,/2,11,16,1,6,0,0,0,2,0.375,0.444,0.375,0.819
Richie Sexson\sexsori01,*3,158,598,94,162,45,125,2,60,0.271,0.342,0.547,0.889
Jeff Shaw\shawje01,1,75,0,0,0,0,0,0,0,,,,
Andy Sheets\sheetan01,6,49,153,10,30,1,14,2,12,0.196,0.251,0.268,0.519
Ben Sheets\sheetbe01,1,23,42,4,3,0,1,0,4,0.071,0.152,0.071,0.224
Gary Sheffield\sheffga01,*7/D9,143,515,98,160,36,100,10,94,0.311,0.417,0.583,1
Scott Sheldon\sheldsc01,56/729,61,120,11,24,3,11,1,3,0.2,0.216,0.317,0.533
Scot Shields\shielsc01,/1,1,0,0,0,0,0,0,0,,,,
Tsuyoshi Shinjo\shinjts01,*879,123,400,46,107,10,56,4,25,0.268,0.32,0.405,0.725
Paul Shuey\shueypa01,1,3,0,0,0,0,0,0,0,,,,
Terry Shumpert\shumpte01,475/6,114,242,37,70,4,24,14,15,0.289,0.337,0.438,0.775
Ruben Sierra#\sierrru01,D9/7,94,344,55,100,23,67,2,19,0.291,0.322,0.561,0.884
Jose Silva\silvajo01,1,26,2,0,0,0,0,0,0,0,0,0,0
Brian Simmons#\simmobr01,78/9D,60,107,8,19,2,8,1,8,0.178,0.239,0.28,0.52
Randall Simon*\simonra01,3D,81,256,28,78,6,37,0,15,0.305,0.341,0.445,0.786
Chris Singleton*\singlch01,*87/9D,140,392,57,117,7,45,12,20,0.298,0.331,0.431,0.762
Joe Slusarski\slusajo01,1,10,0,0,0,0,0,0,0,,,,
Joe Slusarski\slusajo01,/1,4,0,0,0,0,0,0,0,,,,
Joe Slusarski\slusajo01,/1,6,0,0,0,0,0,0,0,,,,
J.D. Smart\smartj.01,1,3,0,0,0,0,0,0,0,,,,
Bob Smith\smithbo06,/4,6,19,1,2,0,1,0,3,0.105,0.227,0.105,0.333
Bud Smith*\smithbu02,1,15,25,0,4,0,1,0,1,0.16,0.192,0.16,0.352
Chuck Smith\smithch07,1,13,26,1,5,0,3,0,1,0.192,0.222,0.192,0.415
Jason Smith*\smithja05,/6,2,1,0,0,0,0,0,0,0,0,0,0
Mark Smith\smithma03,7/893,80,194,28,47,6,18,0,23,0.242,0.326,0.412,0.738
John Smoltz\smoltjo01,1,35,7,0,0,0,0,0,1,0,0.125,0,0.125
J.T. Snow*\snowj.01,3,101,285,43,70,8,34,0,55,0.246,0.371,0.379,0.75
Scott Sobkowiak\sobkosc01,/1,1,0,0,0,0,0,0,0,,,,
Luis Sojo\sojolu01,5/346D,39,79,5,13,0,9,1,4,0.165,0.214,0.19,0.404
Alfonso Soriano\soriaal01,*4/D,158,574,77,154,18,73,43,29,0.268,0.304,0.432,0.736
Juan Sosa\sosaju01,/5,2,1,0,0,0,0,0,0,0,0,0,0
Sammy Sosa\sosasa01,*9,160,577,146,189,64,160,0,116,0.328,0.437,0.737,1.174
Steve Sparks\sparkst01,1,3,4,0,0,0,0,0,0,0,0,0,0
Justin Speier\speieju01,1,42,7,0,0,0,0,0,0,0,0,0,0
Justin Speier\speieju01,1,42,7,0,0,0,0,0,0,0,0,0,0
Shane Spencer\spencsh01,79D,80,283,40,73,10,46,4,21,0.258,0.315,0.428,0.743
Bill Spiers*\spierbi01,,4,3,0,1,0,0,0,1,0.333,0.5,0.333,0.833
Scott Spiezio#\spiezsc01,3D57/9,139,457,57,124,13,54,5,34,0.271,0.326,0.438,0.764
Junior Spivey\spiveju01,42831,72,163,33,42,5,21,3,23,0.258,0.354,0.423,0.778
Tim Spooneybarger\spoonti01,/1,4,0,0,0,0,0,0,0,,,,
Ed Sprague\spraged02,3/D5729,45,94,9,28,2,16,0,11,0.298,0.374,0.436,0.81
Dennis Springer\sprinde01,/1,4,6,0,0,0,0,0,0,0,0,0,0
Russ Springer\sprinru01,1,18,0,0,0,0,0,0,0,,,,
Matt Stairs*\stairma01,37/D49,128,340,48,85,17,61,2,52,0.25,0.358,0.462,0.82
Mike Stanton*\stantmi02,1,6,0,0,0,0,0,0,0,,,,
Gene Stechschulte\stechge01,1,65,3,1,2,1,3,0,1,0.667,0.75,1.667,2.417
Blake Stein\steinbl01,1,3,2,0,0,0,0,0,0,0,0,0,0
Lee Stevens*\stevele01,*3,152,542,77,133,25,95,2,74,0.245,0.338,0.452,0.79
Scott Stewart\stewasc01,1,57,0,0,0,0,0,0,0,,,,
Shannon Stewart\stewash01,*7D,155,640,103,202,12,60,27,46,0.316,0.371,0.463,0.834
Kelly Stinnett\stinnke01,2/D,63,187,27,48,9,25,2,17,0.257,0.333,0.46,0.793
Ricky Stone\stoneri01,/1,6,0,0,0,0,0,0,0,,,,
Scott Strickland\stricsc02,1,75,3,0,0,0,0,0,0,0,0,0,0
Joe Strong#\stronjo01,/1,5,1,0,0,0,0,0,0,0,0,0,0
Tanyon Sturtze\sturtta01,1,3,8,0,1,0,0,0,0,0.125,0.125,0.125,0.25
Chris Stynes\stynech01,54/7,96,361,52,101,8,33,4,20,0.28,0.322,0.41,0.732
Scott Sullivan\sullisc01,1,75,3,0,0,0,0,0,0,0,0,0,0
Jeff Suppan\suppaje01,1,2,5,0,2,0,0,0,0,0.4,0.4,0.4,0.8
B.J. Surhoff*\surhob.01,*7/D,141,484,68,131,10,58,9,38,0.271,0.321,0.405,0.726
Larry Sutton*\suttola01,42803,33,42,3,5,1,3,0,1,0.119,0.14,0.214,0.354
Ichiro Suzuki*\suzukic01,*9/D,157,692,127,242,8,69,56,30,0.35,0.381,0.457,0.838
Mac Suzuki\suzukma01,1,19,18,0,0,0,0,0,1,0,0.053,0,0.053
Mac Suzuki\suzukma01,1,18,18,0,0,0,0,0,1,0,0.053,0,0.053
Mac Suzuki\suzukma01,1,1,0,0,0,0,0,0,0,,,,
Mac Suzuki\suzukma01,/1,3,1,0,0,0,0,0,0,0,0,0,0
Mac Suzuki\suzukma01,1,15,17,0,0,0,0,0,1,0,0.056,0,0.056
Mark Sweeney*\sweenma01,34151,48,89,9,23,3,11,2,12,0.258,0.347,0.416,0.762
Mike Sweeney\sweenmi01,3D,147,559,97,170,29,99,10,64,0.304,0.374,0.542,0.916
Greg Swindell\swindgr01,1,62,0,0,0,0,0,0,0,,,,
Jeff Tabaka\tabakje01,/1,8,0,0,0,0,0,0,0,,,,
Jeff Tam\tamje01,1,3,0,0,0,0,0,0,0,,,,
Kevin Tapani\tapanke01,1,29,50,1,12,0,2,0,1,0.24,0.255,0.24,0.495
Fernando Tatis\tatisfe01,5,41,145,20,37,2,11,0,16,0.255,0.339,0.359,0.698
Ed Taubensee*\taubeed01,2/D,52,116,16,29,3,11,0,10,0.25,0.315,0.362,0.677
Julian Tavarez*\tavarju01,1,32,41,4,5,0,4,0,3,0.122,0.182,0.122,0.304
Billy Taylor\taylobi04,/1,1,0,0,0,0,0,0,0,,,,
Reggie Taylor*\taylore01,/8,5,7,1,0,0,0,0,1,0,0.125,0,0.125
Miguel Tejada\tejadmi01,*6,162,622,107,166,31,113,11,43,0.267,0.326,0.476,0.801
Amaury Telemaco\telemam01,1,22,21,2,2,0,0,0,2,0.095,0.174,0.095,0.269
Anthony Telford\telfoan01,/1,8,0,0,0,0,0,0,0,,,,
Brad Thomas*\thomabr01,/1,1,0,0,0,0,0,0,0,,,,
Frank Thomas\thomafr04,D/3,20,68,8,15,4,10,0,10,0.221,0.316,0.441,0.758
Jim Thome*\thomeji01,*3/D,156,526,101,153,49,124,0,111,0.291,0.416,0.624,1.04
Ryan Thompson\thompry01,32021,18,31,6,9,0,2,0,1,0.29,0.313,0.452,0.764
John Thomson\thomsjo01,1,14,29,3,7,0,1,0,1,0.241,0.267,0.31,0.577
Mike Thurman\thurmmi01,1,27,42,0,1,0,0,0,2,0.024,0.068,0.024,0.092
Mike Timlin\timlimi01,1,65,1,0,0,0,0,0,0,0,0,0,0
Jorge Toca\tocajo01,/37,13,17,3,3,0,1,0,0,0.176,0.176,0.176,0.353
